,user,item,actual,predicted
2176,9,7750,5.0,4.3712473
2177,293,759,2.0,0.911218
2178,386,1291,2.5,2.7870533
2179,447,4126,3.0,2.3252552
2180,56,1857,3.0,2.8780293
2181,468,2288,5.0,3.4658716
2182,221,6919,3.0,0.63561267
2183,95,2392,4.0,3.3410923
2184,563,8988,3.5,3.6018944
2185,384,765,2.0,2.2064729
2186,118,8519,4.5,4.340617
2187,289,2565,5.0,4.101362
2188,524,6888,1.5,1.9578568
2189,225,2679,0.5,0.9970919
2190,418,277,5.0,4.0481424
2191,220,1776,2.5,4.0744557
2192,479,976,2.5,4.4576244
2193,378,257,2.0,2.9646356
2194,202,6613,4.0,2.3817863
2195,63,4070,3.5,3.2535505
2196,106,287,3.0,3.11203
2197,468,287,2.0,1.9075971
2198,598,833,4.0,3.8192909
2199,609,7602,4.0,3.5354712
2200,293,1931,3.0,1.4571209
2201,233,2604,4.0,3.1028175
2202,199,5156,4.0,3.1872015
2203,134,2756,3.0,2.9970217
2204,571,1001,5.0,4.9367337
2205,201,2155,4.0,3.8186562
2206,572,504,5.0,2.83179
2207,605,3814,4.0,2.3463063
2208,306,3819,1.5,0.0
2209,413,1705,4.0,3.4964674
2210,90,4247,1.5,0.0
2211,356,963,4.5,4.3631444
2212,419,2832,4.0,3.5620816
2213,589,5255,3.0,2.022584
2214,554,2021,4.0,3.0451593
2215,329,1521,3.0,0.9967848
2216,410,32,4.0,4.9140377
2217,79,5317,4.0,3.9908805
2218,41,1681,4.0,0.90192604
2219,67,3619,3.5,2.4216876
2220,437,2043,2.0,2.3791544
2221,605,6203,3.5,2.2650552
2222,41,314,5.0,4.326488
2223,367,989,2.0,4.3937445
2224,461,489,4.0,2.0644102
2225,345,5056,4.5,0.0
2226,413,4900,4.5,5.0
2227,487,4783,2.5,3.6544228
2228,102,7257,2.0,0.0
2229,570,2449,1.0,1.0686479
2230,274,1758,4.0,2.5978007
2231,11,6888,5.0,2.3666947
2232,476,4600,3.5,2.3136098
2233,118,7396,5.0,5.0
2234,60,5719,4.5,3.5006604
2235,599,546,3.0,0.49871755
2236,479,885,4.5,3.233224
2237,355,4926,3.5,5.0
2238,437,4439,2.5,2.3359342
2239,317,602,4.0,4.014715
2240,316,2144,5.0,2.8315394
2241,474,3849,4.5,4.5038996
2242,390,199,4.0,4.1904535
2243,123,1045,5.0,2.2356918
2244,201,912,4.0,3.9953346
2245,180,387,3.0,2.4738317
2246,18,558,2.0,1.1538165
2247,63,3834,3.5,2.7911882
2248,598,226,2.5,3.0414717
2249,379,6505,5.0,5.0
2250,300,436,3.5,1.1454138
2251,176,981,4.0,2.2620661
2252,489,267,4.5,2.440023
2253,181,1392,2.5,2.1067107
2254,476,7013,4.0,2.7916424
2255,367,2817,3.0,2.2360723
2256,121,2109,5.0,5.0
2257,474,5250,4.5,4.1849704
2258,351,6416,4.0,3.8454459
2259,561,1283,5.0,3.1258574
2260,447,509,3.0,4.1401434
2261,278,8991,3.5,2.3100276
2262,93,35,1.0,1.1052147
2263,141,123,5.0,3.7612526
2264,585,7569,5.0,2.9307327
2265,273,1290,3.5,2.5259514
2266,330,6341,3.5,2.3142962
2267,571,16,5.0,5.0
2268,596,906,5.0,3.666725
2269,413,4220,1.5,0.6068484
2270,67,4354,4.5,3.3044615
2271,275,590,4.0,1.5590521
2272,249,2083,0.5,3.2192595
2273,589,6822,3.0,2.289979
2274,451,922,5.0,4.53726
2275,246,7241,4.0,5.0
2276,220,2576,4.0,3.7707953
2277,324,5,4.0,2.814496
2278,78,959,5.0,4.320777
2279,609,164,5.0,4.022756
2280,330,862,4.5,4.1416874
2281,19,3623,4.0,2.0736804
2282,384,464,3.0,2.91359
2283,121,6730,4.5,5.0
2284,593,3117,4.5,0.0
2285,431,338,4.5,2.7622585
2286,261,471,2.0,2.9017823
2287,346,512,4.0,3.8337672
2288,109,2019,4.0,4.582877
2289,295,4794,4.5,2.9113798
2290,385,97,3.0,1.3957772
2291,216,19,2.0,1.4446777
2292,176,2957,5.0,2.2228189
2293,121,1756,4.5,3.2079744
2294,67,6405,4.0,3.4223466
2295,488,951,3.0,3.3628979
2296,259,998,4.0,3.1190438
2297,234,355,2.0,3.6855702
2298,598,2689,2.0,2.959746
2299,75,8045,4.0,3.638058
2300,123,3970,4.5,3.4300883
2301,46,472,3.0,4.0834665
2302,82,418,3.0,3.905995
2303,599,4434,3.5,0.6830281
2304,209,8133,4.5,3.3935187
2305,67,5545,4.0,1.9249543
2306,181,1634,3.5,2.9462867
2307,67,123,3.0,3.6444821
2308,508,6293,3.0,3.3393664
2309,110,6600,3.0,1.146502
2310,26,32,5.0,4.194735
2311,279,3413,4.0,2.0364952
2312,181,4861,4.0,0.65741533
2313,459,7355,4.5,2.095891
2314,294,3617,4.5,4.0806894
2315,419,2656,4.0,1.8142292
2316,467,512,5.0,2.435059
2317,40,5988,3.5,4.133522
2318,63,3520,3.5,3.651725
2319,91,1844,4.0,2.3111136
2320,216,0,4.0,4.9026833
2321,560,6314,3.5,3.7357883
2322,413,3580,3.0,2.4176989
2323,380,1597,3.5,3.3717241
2324,513,3668,3.0,5.0
2325,319,6089,3.5,0.19630527
2326,197,183,5.0,3.487479
2327,159,1445,1.0,1.6317413
2328,110,649,4.0,2.9525614
2329,609,3619,3.5,3.9083543
2330,413,420,4.0,2.9289832
2331,306,1468,2.5,3.5266376
2332,63,507,4.0,4.1535378
2333,524,8861,4.0,2.66855
2334,274,3633,4.0,3.964737
2335,454,376,3.0,2.3700645
2336,607,2552,3.5,3.798831
2337,401,4,3.0,3.3027534
2338,598,5779,3.5,0.090364516
2339,102,7585,3.5,0.0
2340,67,216,3.0,2.492295
2341,468,934,5.0,4.2721477
2342,407,4791,5.0,4.899659
2343,304,7704,3.0,2.3613303
2344,44,6480,5.0,4.147177
2345,533,5856,4.5,3.0720968
2346,248,9053,4.5,4.3765726
2347,447,7562,3.5,2.8127663
2348,20,8260,4.0,1.0421133
2349,596,938,4.0,5.0
2350,386,325,3.0,1.6593244
2351,168,700,4.0,3.361285
2352,83,508,4.0,4.1683264
2353,287,2804,2.0,2.6107445
2354,552,827,4.5,5.0
2355,545,131,2.0,2.9268441
2356,176,6041,4.0,3.9076474
2357,413,6544,3.5,2.9504445
2358,598,8753,3.0,1.9790376
2359,110,3441,3.0,3.0410333
2360,443,486,4.0,3.5881286
2361,518,4355,4.0,3.4033964
2362,571,1863,4.0,2.534983
2363,317,9454,4.0,3.1926017
2364,289,914,4.0,4.400639
2365,605,4619,4.0,3.9934707
2366,440,7001,4.5,3.6253028
2367,273,1879,2.0,2.1114483
2368,508,898,4.0,3.642427
2369,233,1333,3.0,0.39017755
2370,273,2324,4.0,5.0
2371,248,7947,4.0,2.9507623
2372,32,1160,4.0,2.9361956
2373,56,2642,3.0,3.7689052
2374,580,1729,4.5,3.5669796
2375,99,1264,4.5,3.254467
2376,219,2552,4.5,2.6229658
2377,176,6302,2.0,0.0
2378,392,1210,5.0,5.0
2379,598,549,2.0,3.2191305
2380,537,131,4.5,2.2148995
2381,602,1103,5.0,2.9766865
2382,572,257,5.0,4.348678
2383,595,2979,4.0,4.7459197
2384,273,4020,3.0,2.5346534
2385,102,1881,4.5,3.6224103
2386,315,2544,3.0,2.8645158
2387,413,6996,3.5,3.7986507
2388,604,1153,4.0,1.7054825
2389,533,7592,4.5,2.5163128
2390,242,9,5.0,3.0347936
2391,491,1072,4.0,3.9697237
2392,14,6388,3.0,2.2743297
2393,595,8528,4.0,4.354023
2394,181,1826,2.5,2.8898304
2395,9,6056,2.5,3.0514183
2396,304,5869,5.0,4.31776
2397,262,5336,4.0,4.1717324
2398,576,5,4.0,4.841695
2399,215,2236,4.0,3.6230416
2400,605,3563,4.0,3.304309
2401,494,2013,5.0,3.213521
2402,317,7709,3.5,0.0059336545
2403,152,906,2.5,2.1420755
2404,473,2926,3.0,0.8892919
2405,104,1041,4.0,3.804859
2406,452,2257,5.0,4.005376
2407,554,2077,4.0,3.6885226
2408,297,8163,3.0,1.5935156
2409,287,1726,2.0,3.4791987
2410,533,7116,4.5,3.547583
2411,596,1677,5.0,3.465591
2412,558,334,4.0,2.5871906
2413,176,834,4.5,2.8565197
2414,255,4153,4.5,5.0
2415,42,438,5.0,3.336801
2416,138,6693,3.5,2.8774757
2417,364,4007,0.5,1.6842251
2418,580,5156,4.5,4.87374
2419,364,7818,0.5,0.98005885
2420,579,1705,4.0,2.8381572
2421,44,383,3.0,3.1563258
2422,598,8150,0.5,0.08656496
2423,194,277,5.0,3.848534
2424,78,898,4.0,4.7212577
2425,176,4633,3.0,3.1144214
2426,186,3814,2.0,1.914081
2427,303,1008,4.0,3.773473
2428,371,806,2.0,0.0
2429,544,1986,3.5,2.4123344
2430,201,2306,5.0,3.3935769
2431,515,1686,3.0,3.709197
2432,317,510,4.0,3.6671612
2433,5,55,4.0,5.0
2434,413,1932,3.0,2.6169674
2435,79,3564,4.0,3.0153565
2436,161,444,4.0,2.3800097
2437,63,4155,3.5,3.9939187
2438,231,6505,2.5,3.6123075
2439,435,355,3.0,2.1583312
2440,598,455,3.0,2.7604218
2441,579,4345,5.0,5.0
2442,467,378,3.0,1.73141
2443,600,9034,4.0,0.0
2444,56,1145,3.0,4.5712285
2445,439,5266,4.0,0.0
2446,181,5084,4.0,3.9178927
2447,534,2110,1.0,2.469526
2448,273,3571,1.5,2.3126543
2449,561,6504,4.5,2.7811828
2450,521,1043,4.5,4.6533422
2451,508,6116,3.5,1.6619494
2452,22,686,3.5,4.389026
2453,306,577,2.5,2.4001555
2454,390,2802,2.0,4.0635233
2455,559,4155,4.0,2.6744435
2456,18,2402,1.0,1.7622874
2457,476,5324,5.0,4.598893
2458,327,7197,3.0,0.96713644
2459,321,1403,4.0,2.7283049
2460,358,1905,3.0,0.92118907
2461,199,6369,2.0,3.1764367
2462,273,579,2.5,2.4874592
2463,459,5370,4.0,3.165879
2464,596,1671,3.0,2.8403087
2465,218,5730,1.5,1.9785786
2466,513,1476,3.0,0.41843963
2467,181,2078,4.0,3.842544
2468,593,2187,5.0,2.718104
2469,111,3633,5.0,5.0
2470,18,2839,2.0,0.21369171
2471,607,1034,3.5,2.4736419
2472,40,7074,3.0,2.0827003
2473,65,4607,5.0,3.8307385
2474,110,7590,3.0,2.3631437
2475,63,3785,4.5,2.7589543
2476,516,398,2.5,3.1421523
2477,119,815,2.0,3.7103844
2478,110,2903,4.0,2.8087676
2479,413,3224,4.0,4.2447844
2480,517,4328,4.5,4.6064997
2481,452,2911,4.0,3.8833404
2482,283,20,3.0,2.5297318
2483,99,509,4.0,1.9520835
2484,436,592,2.0,3.433001
2485,316,1134,2.0,3.6024609
2486,379,6234,3.0,3.0168178
2487,274,164,2.0,3.3957217
2488,61,1502,4.0,4.8473253
2489,186,5442,4.5,0.0
2490,427,2832,2.0,1.3002504
2491,273,3012,4.0,3.2103415
2492,533,4328,4.0,4.924255
2493,424,508,4.0,4.055855
2494,502,120,5.0,2.7771435
2495,41,338,4.0,2.8882482
2496,497,314,5.0,4.0588493
2497,381,297,3.5,3.5124235
2498,560,968,4.5,5.0
2499,519,3764,4.0,2.2048244
2500,173,297,3.0,5.0
2501,468,1434,3.0,2.9677844
2502,8,532,3.0,2.371592
2503,380,2102,4.0,3.0792112
2504,322,124,3.5,1.6736838
2505,312,1889,2.0,4.1120057
2506,317,4607,3.0,3.5715604
2507,379,2734,3.0,4.9951515
2508,489,2601,4.0,2.21799
2509,413,2160,4.0,2.60228
2510,225,2440,3.0,4.1109567
2511,110,3945,3.5,0.0
2512,533,6948,4.5,3.9756086
2513,473,1638,4.0,3.1696384
2514,218,1756,3.5,1.1657459
2515,427,314,3.0,0.57261616
2516,478,2350,5.0,1.8819422
2517,110,6242,4.0,1.9780561
2518,605,43,3.0,4.3285365
2519,306,3774,2.5,2.6115637
2520,17,6488,2.5,2.4934902
2521,267,2077,4.0,3.2802162
2522,34,197,3.0,2.5629025
2523,560,9441,3.0,0.007572584
2524,609,4112,3.5,4.6929064
2525,609,7100,4.5,2.3602846
2526,168,4876,5.0,0.48322356
2527,273,3683,4.0,1.4384701
2528,558,200,3.0,2.593248
2529,331,1409,4.0,2.7516768
2530,278,8448,3.5,2.8270082
2531,468,1054,3.0,1.9658548
2532,563,4935,5.0,3.3944635
2533,221,4403,1.5,2.183806
2534,88,6494,5.0,0.0
2535,609,8911,3.5,3.324265
2536,508,5380,3.5,2.4037588
2537,44,337,4.0,4.3514767
2538,90,2374,4.0,3.343414
2539,31,819,3.0,3.59962
2540,456,2019,4.0,3.0908668
2541,14,8377,1.5,1.8702133
2542,386,4884,4.5,3.5449457
2543,31,171,4.0,3.485387
2544,583,197,2.0,1.2822144
2545,297,2486,3.0,3.1480317
2546,431,3633,3.5,3.299711
2547,596,1772,5.0,3.7352571
2548,572,1622,4.5,1.8605886
2549,473,2415,4.0,1.052979
2550,436,39,3.0,2.713501
2551,584,6948,4.0,1.2900236
2552,273,3723,4.0,2.0231628
2553,524,3026,3.0,2.793555
2554,555,7261,4.0,1.9971495
2555,23,6134,4.0,2.8346224
2556,305,9341,3.5,1.1264081
2557,27,2912,3.0,2.057283
2558,419,3189,4.0,3.6479452
2559,599,1615,3.5,2.9795344
2560,602,1041,5.0,4.0065255
2561,278,1700,5.0,3.0202088
2562,421,3670,3.0,0.07052473
2563,386,3137,2.0,1.7197973
2564,171,2670,4.0,3.378851
2565,479,1756,3.0,3.653934
2566,139,6340,3.5,0.68547845
2567,598,5656,2.5,2.6451528
2568,231,4359,2.5,1.8519489
2569,265,1756,3.0,1.5772218
2570,423,2194,3.5,1.399965
2571,482,2592,2.5,2.3279347
2572,557,3030,4.0,3.625544
2573,185,509,4.0,3.7210011
2574,225,4512,1.0,0.0
2575,255,2824,4.0,3.23552
2576,479,4131,4.5,5.0
2577,390,613,5.0,3.5213833
2578,413,1577,3.0,3.5165052
2579,116,785,4.0,2.35997
2580,21,6904,3.5,0.6771921
2581,221,7752,3.5,2.9733481
2582,216,1261,2.0,0.24453986
2583,386,3778,3.5,4.0285263
2584,494,3012,2.5,2.7898786
2585,317,4145,4.5,3.3951209
2586,437,6416,5.0,3.6110568
2587,532,7355,4.0,4.3033357
2588,559,7396,4.0,3.2120075
2589,379,8420,5.0,3.8514118
2590,67,2882,3.0,2.5675504
2591,297,7046,4.0,1.2168378
2592,452,99,5.0,4.444992
2593,199,5988,3.0,2.6157746
2594,437,1216,3.5,3.028821
2595,313,455,3.0,0.636972
2596,65,2756,4.5,3.521322
2597,482,6405,5.0,3.6600702
2598,589,2824,1.5,2.1007414
2599,380,6613,4.0,3.0410175
2600,523,46,2.0,4.385705
2601,27,6939,2.5,1.9139655
2602,571,1487,1.0,3.3236465
2603,560,8523,3.0,2.4907436
2604,341,1725,2.0,2.137951
2605,554,613,5.0,5.0
2606,413,2164,2.0,2.3468773
2607,287,4416,3.5,1.296385
2608,524,4522,4.0,4.779705
2609,473,6293,3.5,3.4030795
2610,595,287,3.0,2.435717
2611,239,287,3.0,4.2161565
2612,322,506,4.0,3.8941598
2613,134,507,4.0,5.0
2614,138,3814,3.0,3.1016762
2615,605,1004,4.5,3.129223
2616,468,1067,3.0,1.9694417
2617,281,3228,3.0,1.5024686
2618,516,7937,1.0,2.8321712
2619,602,922,3.0,3.2857537
2620,17,6753,3.5,3.397256
2621,595,7719,3.5,2.2913637
2622,402,1825,4.5,1.9868126
2623,94,1566,4.5,4.1957893
2624,554,35,4.0,5.0
2625,113,910,3.5,2.5671635
2626,447,8611,3.0,3.3464458
2627,269,113,1.0,3.5077143
2628,304,8254,2.5,1.2266575
2629,273,6712,4.0,2.926505
2630,381,2041,1.0,1.6914511
2631,324,404,2.0,1.0713528
2632,103,1346,2.5,3.1524205
2633,7,277,5.0,1.8464673
2634,607,2300,4.0,5.0
2635,103,1176,4.0,3.1214266
2636,246,4153,3.5,3.044477
2637,181,4098,4.0,3.2952156
2638,216,1052,4.0,3.664429
2639,139,4145,1.0,4.759208
2640,104,6195,4.0,2.658113
2641,411,2128,4.0,1.977414
2642,67,5791,2.5,2.9922712
2643,524,3557,4.0,2.2037354
2644,0,1690,4.0,5.0
2645,157,831,3.0,1.9921689
2646,576,694,5.0,2.8525367
2647,519,914,5.0,4.0698166
2648,102,620,3.5,2.515023
2649,467,508,5.0,3.3513129
2650,270,5980,2.5,1.057
2651,159,975,5.0,3.4844086
2652,481,621,4.0,3.6666107
2653,248,9574,4.5,2.780111
2654,275,1070,5.0,3.1849327
2655,17,8377,3.5,3.1282606
2656,473,4184,4.0,3.7389877
2657,380,4600,5.0,3.02982
2658,83,859,5.0,3.1586413
2659,532,6968,3.0,3.6614065
2660,287,5252,3.0,1.9260424
2661,248,6453,3.5,2.7322962
2662,496,690,3.0,4.595059
2663,135,381,1.0,1.4211001
2664,110,1173,3.0,2.0317574
2665,96,910,5.0,4.974247
2666,44,484,4.0,4.534504
2667,218,4153,3.5,3.2101684
2668,36,123,5.0,2.654634
2669,461,9382,2.0,0.29343763
2670,516,2248,0.5,4.571517
2671,41,893,4.0,3.036499
2672,598,7197,3.0,4.1903152
2673,272,434,5.0,3.3798246
2674,181,2911,5.0,3.2383547
2675,303,412,5.0,2.8416011
2676,345,581,3.5,2.732356
2677,103,6489,3.0,0.8680005
2678,67,7789,2.0,2.174806
2679,447,3447,3.0,1.9960172
2680,273,6410,3.5,1.1535287
2681,248,4112,4.5,4.354053
2682,589,2144,3.0,5.0
2683,211,2992,4.0,3.587379
2684,380,6343,2.5,1.7838279
2685,287,1791,4.0,3.602783
2686,274,919,4.0,4.871454
2687,124,9052,4.5,0.9876633
2688,379,7288,3.0,2.5878513
2689,379,1191,5.0,3.485477
2690,437,5576,4.5,0.0
2691,159,4155,5.0,2.845191
2692,333,4145,3.5,3.5988457
2693,65,4926,5.0,4.4935517
2694,437,63,2.0,0.1865122
2695,176,1275,3.5,3.1530914
2696,291,2596,2.0,3.3225398
2697,379,2134,4.0,3.4582295
2698,391,3047,2.0,2.2089434
2699,63,3746,4.0,3.4793317
2700,51,7355,5.0,4.8234034
2701,589,2523,3.5,3.1532462
2702,500,552,3.0,2.2328858
2703,140,2109,3.0,2.234158
2704,312,1513,2.0,1.387019
2705,380,1590,3.5,3.3633423
2706,325,7626,2.0,3.0622578
2707,176,6621,4.5,4.844335
2708,447,8693,2.0,0.0
2709,71,895,4.0,2.8947504
2710,199,6011,3.5,2.8159401
2711,183,9635,4.5,0.025954228
2712,560,2760,4.0,3.484013
2713,61,510,5.0,3.4634726
2714,437,5331,3.0,1.8530312
2715,483,3012,4.5,4.147377
2716,437,2962,3.0,2.3555052
2717,62,3609,4.0,4.045193
2718,340,8780,4.5,0.0
2719,331,2832,3.5,3.5839624
2720,519,3623,4.0,2.9688635
2721,5,577,4.0,3.286898
2722,56,2325,2.0,1.795927
2723,186,1257,4.0,3.6407044
2724,261,577,3.0,2.2505999
2725,199,3191,5.0,3.704111
2726,29,793,4.0,4.191403
2727,50,3557,4.0,3.8020527
2728,598,2941,5.0,5.0
2729,386,3252,3.0,0.0
2730,578,1542,2.0,3.1425612
2731,166,3217,3.0,2.683641
2732,473,4565,5.0,3.8638124
2733,607,257,5.0,2.2418313
2734,15,561,4.0,2.4127264
2735,230,1283,2.0,3.0191998
2736,413,2598,2.0,2.511674
2737,413,2050,4.0,4.044158
2738,168,3192,4.5,3.490612
2739,546,911,5.0,3.2328475
2740,92,461,5.0,4.408925
2741,424,3926,3.0,3.6419547
2742,358,2696,2.5,0.9546711
2743,233,957,4.0,3.4310489
2744,287,973,2.0,3.1058161
2745,81,3850,2.5,3.251733
2746,447,263,3.0,2.7408755
2747,436,835,3.0,3.9171762
2748,523,549,3.0,3.2352667
2749,524,254,4.0,3.4576066
2750,482,1274,2.5,3.463827
2751,225,357,3.0,2.9696157
2752,273,92,3.5,4.5670547
2753,317,4058,4.0,3.2227333
2754,110,7567,3.5,3.5512433
2755,306,5802,2.0,1.2298796
2756,198,914,4.0,1.5264348
2757,390,3744,5.0,1.8404524
2758,381,2224,5.0,4.3267593
2759,482,404,4.5,3.8351426
2760,295,5880,1.0,2.3165543
2761,88,3927,4.0,2.3369553
2762,413,1710,4.0,4.9742346
2763,607,1733,4.0,2.8165822
2764,609,6828,3.0,0.0
2765,304,4631,3.0,3.2843702
2766,200,757,4.0,4.2776256
2767,67,6737,1.0,2.2248
2768,588,823,4.0,3.5053873
2769,122,6517,3.5,3.3406644
2770,139,2802,3.0,4.2427664
2771,447,7136,1.5,2.395491
2772,50,4402,5.0,3.056848
2773,331,1971,4.0,3.8149285
2774,262,5834,3.0,2.8051906
2775,483,4295,3.5,4.2439327
2776,411,2034,2.0,1.6923296
2777,79,5336,3.5,3.5375803
2778,381,5866,2.5,0.32293785
2779,231,7024,3.5,3.355591
2780,176,1719,4.0,2.6066096
2781,50,2998,3.0,3.4209185
2782,321,1210,3.0,2.3281949
2783,329,322,3.0,3.470676
2784,225,1575,4.0,3.885569
2785,604,6201,3.0,2.7787457
2786,533,7307,3.5,4.205001
2787,436,933,5.0,3.2631054
2788,253,3189,5.0,2.7131376
2789,508,1627,3.5,4.769393
2790,188,314,4.0,2.815536
2791,5,33,5.0,4.5356417
2792,25,9,3.0,3.0106516
2793,61,921,5.0,4.3612447
2794,404,838,4.0,1.214886
2795,61,4421,4.0,3.2948434
2796,476,2438,4.5,2.5988698
2797,524,3191,4.0,1.9058704
2798,473,3078,1.0,2.5259469
2799,356,7399,4.0,4.3820467
2800,589,1915,2.0,2.5190911
2801,278,838,4.0,1.2878983
2802,566,958,4.0,2.5923328
2803,312,166,4.0,2.2126303
2804,139,43,4.0,3.3478293
2805,562,8565,3.5,3.5291963
2806,67,788,2.0,3.2160003
2807,468,794,1.0,2.822491
2808,386,1034,3.5,1.9781914
2809,362,1170,3.0,2.8398044
2810,598,4678,3.0,1.050465
2811,273,6590,4.5,3.011337
2812,593,3167,4.5,2.4475555
2813,297,489,3.0,2.077017
2814,379,2196,4.0,3.4107437
2815,312,1903,4.0,2.1829774
2816,432,2224,4.0,4.411027
2817,596,2054,3.0,3.2998445
2818,281,1780,4.0,2.2485712
2819,598,1352,2.5,2.0340552
2820,607,1497,4.5,1.4548099
2821,413,2618,5.0,3.7385201
2822,605,4219,3.0,2.697246
2823,305,9256,4.0,3.4890573
2824,431,793,2.0,1.4209776
2825,345,4069,3.5,3.1448884
2826,380,1754,4.5,3.3088923
2827,124,9238,4.0,0.50267035
2828,14,8234,4.5,3.4998817
2829,97,3867,4.5,3.8408873
2830,419,418,3.5,4.209246
2831,88,7569,2.5,1.5217671
2832,562,7022,3.5,4.0996637
2833,147,8377,4.0,3.1589274
2834,65,4677,2.0,0.18851984
2835,124,9304,3.5,2.791441
2836,353,9,3.5,4.92507
2837,447,5170,1.5,0.8794546
2838,56,257,3.0,5.0
2839,386,1643,3.0,2.5533586
2840,317,979,4.5,3.7071047
2841,437,5380,2.5,1.5084764
2842,494,4842,5.0,1.1823587
2843,182,910,4.0,2.5115523
2844,218,4292,3.5,2.8156693
2845,135,126,3.0,1.6327229
2846,598,6631,3.0,2.821868
2847,173,615,3.0,5.0
2848,516,6329,1.5,0.0
2849,245,4787,5.0,3.464192
2850,592,965,4.0,1.6743026
2851,508,2028,3.0,3.7027183
2852,598,1948,2.5,2.8334825
2853,62,5339,4.0,3.5654497
2854,255,7498,4.0,4.002352
2855,595,9438,4.0,0.10393282
2856,218,4791,3.5,2.3267632
2857,102,7346,2.5,1.8443139
2858,110,584,4.0,0.15200894
2859,598,2997,2.5,3.241408
2860,293,986,4.0,3.4562502
2861,198,7043,4.5,4.415214
2862,75,5761,4.0,1.9544739
2863,330,4939,3.5,3.2428975
2864,473,1495,1.5,4.774497
2865,201,920,4.0,3.589277
2866,88,8787,4.5,0.0
2867,384,378,1.0,2.465327
2868,95,2550,5.0,2.6001854
2869,356,46,5.0,2.230034
2870,176,895,4.0,4.9107876
2871,49,5156,3.0,2.8916621
2872,201,2743,4.0,3.4429197
2873,311,741,5.0,4.252524
2874,116,545,3.0,2.9694161
2875,81,1475,4.5,3.031852
2876,418,278,5.0,4.064518
2877,94,2221,4.0,3.4752612
2878,181,973,3.5,2.9236846
2879,488,7307,4.0,2.6441383
2880,187,785,5.0,4.3537617
2881,41,545,2.0,3.23077
2882,581,8045,4.5,3.544081
2883,379,43,5.0,4.2701807
2884,110,6364,0.5,1.5847133
2885,98,21,4.0,3.253745
2886,379,4153,4.0,2.8211026
2887,322,287,3.5,3.4734104
2888,238,257,5.0,5.0
2889,72,2832,5.0,4.3988466
2890,272,201,5.0,2.181457
2891,422,1686,4.0,3.1453323
2892,560,7338,4.5,2.702331
2893,576,701,3.0,2.5270667
2894,413,249,3.0,3.5069747
2895,447,3935,4.0,2.6635835
2896,452,1052,5.0,3.7946594
2897,598,318,2.5,1.9361517
2898,327,277,5.0,3.7216282
2899,400,2996,4.5,3.5572734
2900,602,1373,3.0,2.4937675
2901,509,1123,2.0,2.1860173
2902,155,2037,3.0,3.1643991
2903,404,2125,4.0,3.4350207
2904,325,4900,4.5,4.5725107
2905,413,1262,3.0,3.0176857
2906,41,322,4.0,4.8313346
2907,148,1022,4.0,0.0
2908,598,7378,2.5,2.9105482
2909,27,2407,3.0,2.3572075
2910,461,9705,2.5,0.0019482225
2911,41,1878,4.0,2.0656528
2912,238,1497,4.0,3.94841
2913,602,950,5.0,5.0
2914,465,2224,4.0,3.7511504
2915,447,8687,3.0,1.7334902
2916,447,4495,3.0,3.136433
2917,390,711,5.0,3.7984266
2918,6,3814,3.5,1.7834599
2919,569,455,1.5,0.93769884
2920,447,7373,2.5,0.13302822
2921,560,6511,2.0,1.4622371
2922,297,3100,0.5,1.9429154
2923,344,1913,4.0,3.200974
2924,231,5370,4.0,3.3304539
2925,190,181,5.0,5.0
2926,598,7713,2.5,2.8804824
2927,575,285,2.5,1.3417814
2928,61,6324,4.0,2.5091052
2929,602,1436,4.0,3.7691226
2930,381,914,5.0,4.2350025
2931,104,9123,5.0,0.04513055
2932,436,128,4.0,0.8734104
2933,430,932,4.5,3.180862
2934,49,3579,4.0,3.302402
2935,609,7323,3.5,3.4253798
2936,285,3539,5.0,3.7449508
2937,602,995,1.0,3.1031005
2938,599,1529,4.5,2.396625
2939,287,2416,3.0,3.37468
2940,297,8235,0.5,1.806907
2941,311,1989,3.0,2.2930524
2942,607,1193,3.0,3.4824915
2943,479,2392,2.0,3.9694693
2944,455,115,4.0,3.7505732
2945,492,1290,3.0,1.7076833
2946,216,1191,3.0,1.5291114
2947,273,314,4.5,5.0
2948,439,3224,4.0,2.2913437
2949,27,4378,3.0,1.009126
2950,598,810,3.5,2.8761327
2951,609,507,5.0,3.6675334
2952,561,4602,3.5,2.0636609
2953,20,5477,3.0,1.4502058
2954,379,5690,3.0,0.0
2955,312,2962,5.0,1.6071882
2956,372,220,2.0,2.6348372
2957,191,192,4.0,3.6252356
2958,221,7820,3.5,1.741626
2959,116,514,3.0,3.808464
2960,286,809,3.0,3.341403
2961,69,951,4.0,3.991749
2962,598,6221,3.0,2.0548582
2963,377,6298,4.5,3.4797304
2964,273,779,3.5,0.2251299
2965,265,592,5.0,4.98398
2966,410,398,4.0,3.4381142
2967,523,505,4.0,2.1079278
2968,589,1055,2.5,2.1490152
2969,414,4794,4.5,3.5396302
2970,297,3000,1.0,1.9716074
2971,607,2113,1.0,1.0492699
2972,386,3574,3.0,2.9931953
2973,303,1196,2.0,2.6048398
2974,82,905,3.0,2.9395456
2975,409,859,5.0,2.8514051
2976,304,7061,3.0,3.7925744
2977,297,1823,0.5,1.9639115
2978,115,2013,0.5,2.1227798
2979,186,6059,4.0,0.27606952
2980,356,6045,4.5,4.22283
2981,606,594,5.0,1.5460416
2982,306,4125,0.5,1.8193345
