,user,item,actual,predicted
12458,228,156,4.0,4.012359
12459,153,7307,4.0,4.005166
12460,447,8465,3.0,2.9802969
12461,9,6727,2.5,2.447798
12462,609,7380,2.5,2.4854465
12463,504,2290,3.5,3.5856986
12464,381,1281,3.5,3.5103612
12465,380,584,3.5,3.5158627
12466,49,1070,3.0,3.0089595
12467,317,692,3.5,3.4881878
12468,218,6847,2.5,2.5113175
12469,559,1403,4.0,3.9723613
12470,554,23,5.0,4.9321136
12471,351,914,5.0,5.0016475
12472,265,1754,3.0,2.959568
12473,56,1712,2.0,2.033971
12474,413,3047,4.0,4.01454
12475,488,838,3.0,3.0002322
12476,609,8161,3.0,3.007762
12477,181,3812,3.0,2.9324915
12478,115,615,2.5,2.4603467
12479,473,3221,3.0,3.0353951
12480,157,6466,4.0,4.0438466
12481,379,4787,4.0,4.018538
12482,112,1862,5.0,5.0001016
12483,560,5250,3.5,3.5283966
12484,533,7357,3.5,3.4847045
12485,596,838,5.0,4.9931808
12486,473,2587,3.0,3.0304546
12487,476,925,4.0,3.9848993
12488,282,510,4.0,4.0629907
12489,225,418,4.0,3.9680538
12490,110,5215,3.5,3.4328182
12491,609,6842,5.0,5.103514
12492,79,7483,3.0,2.974842
12493,468,959,4.0,3.9432065
12494,152,1627,1.0,1.0490649
12495,598,9066,3.0,3.008519
12496,212,7672,4.5,4.6934423
12497,473,4883,3.5,3.566426
12498,317,6138,4.0,4.0270557
12499,356,2998,2.0,2.0013857
12500,225,1062,2.5,2.47736
12501,6,908,4.0,3.9422553
12502,90,972,5.0,4.9771247
12503,524,1321,3.5,3.5213838
12504,447,2347,4.0,4.041566
12505,353,1502,3.5,3.498453
12506,27,7078,1.5,1.4632138
12507,379,4126,3.0,2.8515875
12508,63,1542,4.0,3.959031
12509,181,1746,3.0,3.0316749
12510,598,779,1.0,1.007244
12511,521,7378,5.0,4.917045
12512,102,2324,4.0,3.9738605
12513,447,3319,4.0,4.0002832
12514,185,1902,4.0,3.8976498
12515,181,1303,3.5,3.4963024
12516,413,5770,2.0,2.1216753
12517,90,577,2.5,2.4651031
12518,216,1488,3.0,3.0366552
12519,273,3153,3.0,3.010739
12520,535,253,1.0,0.974438
12521,27,913,4.0,3.9919453
12522,267,1686,1.0,0.9963759
12523,380,483,5.0,4.9779186
12524,510,8515,3.5,3.4587083
12525,56,809,3.0,2.9729273
12526,508,6530,3.0,2.976593
12527,205,1043,4.0,3.9787877
12528,273,5869,4.0,4.001582
12529,317,7602,3.0,2.9793851
12530,331,1070,2.5,2.5557785
12531,327,1057,3.5,3.6154635
12532,17,6905,3.5,3.4488425
12533,253,314,5.0,4.936876
12534,413,5750,3.0,3.0293212
12535,195,97,3.5,3.4920754
12536,8,2389,2.0,2.0266075
12537,287,681,4.0,4.0389724
12538,516,9130,1.0,1.0501511
12539,291,6943,3.0,2.94702
12540,5,7,3.0,2.8305964
12541,90,994,2.5,2.5269358
12542,521,895,4.0,3.9818313
12543,18,1478,3.0,3.019005
12544,607,701,2.5,2.500965
12545,569,1397,3.0,3.0438943
12546,187,1712,5.0,4.995954
12547,116,660,3.0,2.9615877
12548,102,1703,4.5,4.5045643
12549,413,2426,2.0,1.9925193
12550,53,398,3.0,2.9924088
12551,333,197,3.5,3.5443935
12552,101,133,3.0,2.9963682
12553,554,1147,4.0,4.0371766
12554,297,2414,3.0,3.0032313
12555,408,1428,5.0,5.0203047
12556,413,3473,4.0,3.991784
12557,408,1959,5.0,5.0122237
12558,598,373,1.5,1.5038549
12559,307,7285,4.5,4.525925
12560,199,508,3.5,3.547584
12561,181,1345,3.5,3.4479141
12562,111,510,4.0,4.056889
12563,507,922,4.5,4.41283
12564,89,624,4.0,3.9364905
12565,115,43,3.5,3.488624
12566,231,6074,2.5,2.501353
12567,131,4354,3.0,3.0275118
12568,598,680,3.5,3.5285108
12569,62,4345,2.0,1.9817415
12570,602,1223,1.0,1.0426617
12571,447,1985,3.0,2.995051
12572,198,509,3.0,3.0087605
12573,103,3303,4.0,3.4917862
12574,262,585,5.0,5.0055394
12575,58,835,5.0,5.030624
12576,75,4607,3.5,3.4999356
12577,461,910,1.0,1.0574105
12578,519,6993,4.5,4.4704776
12579,552,6783,4.0,3.7673733
12580,367,2623,4.0,4.027567
12581,216,2280,3.0,2.9409552
12582,180,821,3.0,3.016183
12583,609,4350,3.5,3.5283914
12584,211,5360,2.5,2.5008988
12585,413,6968,4.0,4.032185
12586,225,5901,4.5,4.6052732
12587,413,7598,4.0,3.999068
12588,0,2156,5.0,5.042046
12589,381,4881,3.5,3.491714
12590,605,4334,4.5,4.3084183
12591,293,314,5.0,4.926186
12592,297,8165,2.5,2.5739284
12593,473,924,4.0,3.9601521
12594,56,1597,4.0,3.9512198
12595,199,3152,3.5,3.5342007
12596,516,907,3.0,2.997836
12597,367,2864,4.0,3.9952657
12598,413,3594,3.0,3.0208657
12599,476,7047,3.0,2.9672203
12600,170,867,5.0,5.031811
12601,598,8434,3.5,3.4893277
12602,134,914,4.0,4.022913
12603,455,546,4.0,4.062557
12604,83,42,3.0,2.9776752
12605,238,5250,4.0,3.9738507
12606,53,334,3.0,3.0841253
12607,451,1056,5.0,4.927141
12608,238,2133,3.5,3.4738853
12609,20,8310,1.5,1.5458652
12610,607,3834,4.0,3.9805274
12611,466,1049,4.0,4.1130905
12612,225,3850,2.5,2.596798
12613,560,2078,2.5,2.6234717
12614,73,4561,5.0,4.931631
12615,410,426,3.0,3.00146
12616,437,5151,4.0,4.01679
12617,431,6416,4.0,3.9481282
12618,330,3617,4.0,4.0165744
12619,468,967,4.0,3.9214158
12620,181,476,3.5,3.5079124
12621,5,77,5.0,5.0483427
12622,176,5234,4.0,3.809228
12623,67,2654,3.0,2.9788675
12624,248,123,2.5,2.5227249
12625,579,6408,4.5,4.5002103
12626,552,2555,5.0,5.046562
12627,605,3236,3.5,3.5710032
12628,134,2832,4.0,3.9670413
12629,221,968,4.5,4.474349
12630,473,3428,1.5,1.5373279
12631,10,40,2.0,1.9431608
12632,382,2164,4.0,4.0957985
12633,327,5856,3.0,2.9625506
12634,273,5734,1.5,1.6031904
12635,72,8618,4.5,4.464295
12636,274,3012,5.0,5.0183854
12637,473,425,3.0,2.9996612
12638,462,2962,2.0,1.9828607
12639,245,4345,4.5,4.504051
12640,117,1030,4.0,4.015995
12641,198,55,1.0,0.98677194
12642,31,885,3.0,2.9906979
12643,19,779,2.0,1.9366264
12644,447,7336,2.0,1.9869097
12645,17,398,3.5,3.4419446
12646,476,6581,4.5,4.706028
12647,482,7636,3.0,3.056698
12648,138,4355,2.0,2.0148437
12649,246,5834,3.0,2.9412265
12650,248,7524,2.5,2.5154493
12651,609,2996,3.5,3.5258393
12652,579,901,4.5,4.6128173
12653,413,3725,2.0,2.001606
12654,311,1031,4.0,3.9657779
12655,199,5922,4.0,4.002589
12656,166,2996,4.0,4.0019093
12657,67,325,3.0,2.9799724
12658,526,32,5.0,4.926114
12659,27,1208,2.0,1.9847522
12660,128,3722,4.0,4.046551
12661,219,1978,3.5,3.6029992
12662,102,4926,5.0,4.95425
12663,232,6314,3.0,2.975564
12664,390,3719,1.0,1.1006589
12665,605,755,4.0,3.979125
12666,554,3046,3.0,3.073177
12667,258,621,0.5,0.42326114
12668,65,43,5.0,4.964249
12669,352,325,3.0,3.033794
12670,83,229,4.0,3.9870515
12671,533,6639,4.0,3.9381394
12672,40,6294,3.0,2.9637
12673,463,1318,3.5,3.4035344
12674,279,314,4.0,3.9614894
12675,61,5656,4.5,4.5483036
12676,220,1726,4.5,4.435403
12677,69,2338,4.5,4.435167
12678,273,4065,1.5,1.4794198
12679,201,55,3.0,3.0735488
12680,350,7652,2.5,2.4993267
12681,488,3814,3.0,3.0107634
12682,513,1574,4.0,3.940129
12683,194,3456,5.0,4.83755
12684,21,7022,2.0,2.061992
12685,102,7163,4.0,4.012723
12686,513,7466,4.5,4.5324345
12687,345,1574,3.5,3.498268
12688,419,4979,4.0,3.8725495
12689,81,4461,4.0,4.053465
12690,476,6621,4.0,4.042653
12691,38,1444,5.0,4.960617
12692,609,263,3.0,3.0705261
12693,159,205,1.0,0.96078676
12694,333,2258,3.5,3.4932456
12695,534,2144,5.0,4.973543
12696,355,1754,3.0,3.01087
12697,552,46,4.0,4.0414844
12698,413,4421,4.5,4.4465365
12699,74,2392,1.0,1.0559258
12700,306,3725,3.0,3.1201
12701,112,3069,4.0,3.9449046
12702,248,7987,4.5,4.469146
12703,329,2257,4.5,4.597449
12704,274,1444,4.0,4.0178857
12705,67,6056,3.0,2.9835649
12706,151,474,4.0,3.9964392
12707,183,7023,2.0,1.9665842
12708,255,4350,4.0,4.037132
12709,413,3898,3.0,3.0010693
12710,193,792,4.0,3.892693
12711,198,2325,3.0,2.9591625
12712,56,2033,3.0,3.0120242
12713,461,1123,3.5,3.4759917
12714,40,1729,4.0,3.9658213
12715,384,616,3.0,3.0604737
12716,306,986,3.0,3.0297453
12717,86,816,4.0,3.914705
12718,305,4053,4.0,3.9203277
12719,21,2997,4.0,4.062735
12720,67,1644,3.5,3.53603
12721,482,8382,3.5,3.5101616
12722,67,4882,4.5,4.402261
12723,525,8435,5.0,4.985082
12724,306,5800,1.5,1.5152386
12725,219,989,5.0,4.962034
12726,74,897,4.5,4.487472
12727,79,3814,4.0,4.064736
12728,220,429,4.5,4.5225105
12729,20,8882,4.0,3.9777708
12730,602,577,3.0,2.990043
12731,364,8043,3.5,3.4717317
12732,317,7354,3.5,3.5433798
12733,353,2392,4.0,3.9811366
12734,436,540,2.0,2.0300436
12735,379,6421,4.0,4.085342
12736,297,4789,1.0,1.0265293
12737,602,2174,4.0,4.0116544
12738,599,4163,3.0,3.0112174
12739,607,645,3.5,3.455996
12740,566,7479,0.5,0.5118073
12741,26,1190,2.0,2.1272142
12742,65,1363,1.0,0.9161892
12743,386,4430,3.5,3.5045836
12744,110,5151,1.5,1.4966282
12745,605,192,3.0,3.0084286
12746,379,6216,4.0,4.0271273
12747,67,8572,4.0,3.9994726
12748,287,2376,3.0,2.9914618
12749,197,3283,2.0,1.945396
12750,37,355,3.0,3.0221186
12751,386,4494,4.0,4.0209236
12752,605,914,4.0,3.9357855
12753,304,6633,3.5,3.5121713
12754,198,43,3.0,2.9655151
12755,341,2042,3.0,2.98069
12756,598,2994,2.5,2.538799
12757,476,152,3.5,3.421791
12758,27,46,3.5,3.4564185
12759,461,4421,4.0,3.979698
12760,218,3442,2.5,2.4834926
12761,198,5245,3.5,3.5476427
12762,479,120,4.0,3.9655917
12763,37,140,4.0,3.9786127
12764,376,4148,3.0,2.8919542
12765,99,1437,3.5,3.4864302
12766,386,3506,2.5,2.4827995
12767,19,1594,4.5,4.481292
12768,139,137,3.0,2.9704247
12769,3,3560,3.0,3.0169716
12770,87,2596,4.5,4.5291114
12771,110,6261,4.5,4.422573
12772,291,7752,4.5,4.4891157
12773,61,9586,4.0,3.9602609
12774,232,7026,3.0,3.0822706
12775,534,2027,5.0,4.9001145
12776,364,4221,4.0,3.9160452
12777,306,6336,3.0,2.9798605
12778,447,8771,1.0,1.0051322
12779,447,8831,1.5,1.6240044
12780,161,3,3.0,2.9763768
12781,598,178,2.0,1.8943307
12782,520,33,4.0,3.9818594
12783,600,7888,4.0,3.9999933
12784,177,4402,4.5,4.523892
12785,468,1904,4.0,3.9855943
12786,479,2019,4.0,4.0069013
12787,522,6259,5.0,4.8806443
12788,67,1477,2.0,2.070011
12789,311,1485,4.0,3.922795
12790,67,5320,4.5,4.553803
12791,304,5725,4.0,3.9818637
12792,27,5151,2.5,2.4695842
12793,170,1070,5.0,5.02753
12794,317,7130,3.5,3.7197554
12795,386,2941,4.0,3.9482756
12796,524,5155,4.5,4.5323243
12797,599,553,4.5,4.542165
12798,198,1056,4.5,4.470806
12799,592,5922,2.0,1.997104
12800,17,5980,1.5,1.3761303
12801,570,2060,1.0,1.0124278
12802,585,6522,4.5,4.6285954
12803,589,3162,4.5,4.4829164
12804,317,6980,4.0,3.8958359
12805,372,20,1.0,1.018657
12806,273,7204,3.5,3.4677567
12807,381,6668,4.0,4.0005426
12808,287,4421,4.0,3.996299
12809,17,6975,4.5,4.4919686
12810,563,6712,3.5,3.4479346
12811,21,5190,0.5,0.6629796
12812,203,862,5.0,5.0249906
12813,452,622,4.0,4.0040417
12814,317,6244,3.0,3.0470698
12815,478,2888,4.0,4.028154
12816,590,2544,4.0,3.9216409
12817,497,55,5.0,5.001088
12818,253,1502,5.0,4.9365306
12819,108,260,3.0,3.0020146
12820,211,906,4.0,4.0139217
12821,473,4604,3.5,3.4789915
12822,482,6658,4.5,4.529697
12823,585,8108,4.5,4.48627
12824,596,1004,5.0,5.0956974
12825,463,337,3.0,2.9893646
12826,145,2636,3.0,3.0093489
12827,481,5250,5.0,5.0451503
12828,10,337,4.0,3.965601
12829,379,4617,2.0,1.9836843
12830,61,3162,5.0,4.9021664
12831,598,8504,3.0,3.1235108
12832,88,2802,4.0,3.9892817
12833,231,5945,3.0,3.0500734
12834,449,2962,4.0,4.031726
12835,473,3292,2.0,1.9385474
12836,367,142,2.0,1.9325025
12837,90,2352,3.5,3.5572162
12838,431,2400,2.5,2.513897
12839,384,468,2.0,1.9690349
12840,596,2252,5.0,5.0706635
12841,273,1661,4.0,4.0181212
12842,427,4900,4.0,4.012932
12843,218,6159,4.5,4.4772186
12844,233,2568,2.0,2.0007823
12845,327,7937,3.5,3.178034
12846,409,2248,4.0,4.0297246
12847,447,5278,2.5,2.4814472
12848,602,292,5.0,4.987666
12849,331,704,4.5,4.51331
12850,476,5901,4.0,4.000309
12851,367,2763,2.0,2.027664
12852,294,1057,0.5,0.5423937
12853,198,5309,3.5,3.5291548
12854,490,325,4.5,4.4488177
12855,586,1938,4.0,4.0915294
12856,20,793,3.5,3.4942317
12857,473,1394,4.0,3.9949763
12858,469,84,3.0,2.9918756
12859,297,6479,2.5,2.3657954
12860,607,2802,2.0,2.017396
12861,273,31,4.0,4.0405827
12862,34,508,5.0,5.00169
12863,447,8661,1.5,1.5644948
12864,104,8845,4.5,4.6084986
12865,413,1712,5.0,4.9675803
12866,170,920,5.0,4.99329
12867,88,506,1.0,1.0823704
12868,591,376,3.0,3.0268042
12869,447,5577,2.0,2.0041242
12870,432,4607,4.0,4.039647
12871,548,989,3.0,2.9472501
12872,563,5380,3.5,3.5811152
12873,489,6910,4.0,4.0098715
12874,602,1354,4.0,4.046009
12875,56,1095,3.0,3.0044653
12876,386,1599,3.0,2.9486723
12877,533,8420,4.5,4.511185
12878,367,1497,2.0,2.0507727
12879,17,4355,3.0,3.011756
12880,243,2806,4.0,3.9691129
12881,586,2578,1.0,0.9922897
12882,116,144,3.0,2.8764637
12883,128,514,4.0,4.054435
12884,447,6236,2.0,2.0208573
12885,317,8035,4.0,4.0159907
12886,396,816,4.0,4.070657
12887,596,1071,3.0,2.9826593
12888,183,8165,3.0,3.014793
12889,413,7026,4.0,4.0233097
12890,31,273,4.0,3.9591668
12891,413,3409,4.0,4.028613
12892,186,939,4.5,4.3893237
12893,293,580,2.0,2.0042229
12894,81,3002,2.5,2.499269
12895,329,602,4.5,4.5426793
12896,542,6388,5.0,5.0221577
12897,367,1961,3.0,2.992164
12898,67,2727,3.5,3.5503829
12899,453,6620,3.5,3.4146504
12900,159,2966,1.5,1.4719982
12901,384,20,5.0,4.984096
12902,560,2257,3.0,2.9920905
12903,62,989,4.0,3.988214
12904,482,422,4.5,4.4633236
12905,187,792,5.0,5.075055
12906,473,3333,3.0,2.9731617
12907,17,3202,4.0,3.9994745
12908,464,1180,3.0,2.8218927
12909,219,2027,5.0,4.9809
12910,558,145,3.0,2.9717705
12911,19,1480,2.0,1.9002347
12912,589,6436,3.0,2.9729831
12913,27,2078,2.0,1.999856
12914,181,1274,4.0,4.0011826
12915,598,3632,1.5,1.5379841
12916,560,1776,3.0,3.0072389
12917,304,6405,4.0,4.0668564
12918,318,277,4.5,4.5004153
12919,248,3563,4.0,4.0283833
12920,181,3459,2.5,2.4172275
12921,559,5955,4.0,4.036217
12922,166,5998,5.0,4.9684467
12923,155,2994,1.5,1.4832462
12924,473,4758,3.5,3.5800083
12925,468,1726,3.0,3.0118246
12926,124,4696,5.0,4.9695168
12927,159,1180,1.0,0.9497187
12928,435,511,4.0,3.9557207
12929,355,3849,3.5,3.4579182
12930,248,8419,3.5,3.5629268
12931,444,862,5.0,4.981709
12932,218,3573,4.0,4.0226493
12933,66,989,3.5,3.494128
12934,483,2940,4.0,4.050896
12935,267,1442,4.0,4.0171766
12936,231,6437,2.5,2.544116
12937,609,3617,4.0,4.053464
12938,468,1163,1.0,1.0309422
12939,159,830,3.0,3.0284023
12940,210,783,4.0,4.0517564
12941,479,6118,3.0,2.9634547
12942,304,8945,2.0,1.9404334
12943,88,8431,3.0,3.0394907
12944,181,2042,0.5,0.49763483
12945,538,6743,4.5,4.517239
12946,285,4600,3.0,3.0179114
12947,134,2030,4.0,4.014798
12948,203,7490,0.5,0.40754545
12949,598,4068,2.5,2.4759004
12950,604,6096,3.0,3.0382538
12951,197,1217,4.0,4.0479326
12952,606,2552,5.0,5.052612
12953,390,1289,5.0,4.9685264
12954,603,522,5.0,4.9809847
12955,42,455,5.0,4.9628115
12956,473,2431,4.0,4.031743
12957,134,2507,4.0,4.048044
12958,540,473,3.0,3.0340023
12959,16,895,4.5,4.4999638
12960,598,484,2.0,2.0686274
12961,50,2533,3.5,3.432545
12962,482,819,5.0,5.064717
12963,444,254,4.0,4.0258217
12964,589,592,3.0,3.008024
12965,605,593,4.0,4.0200324
12966,562,7449,4.0,3.974336
12967,335,3563,5.0,5.0104237
12968,121,2729,4.5,4.478744
12969,379,3982,3.0,3.122714
12970,482,897,4.5,4.616335
12971,63,2631,4.0,4.0202217
12972,445,514,3.0,3.0332432
12973,228,32,5.0,5.015341
12974,413,273,3.0,2.8935468
12975,598,4739,3.0,2.5999694
12976,437,4068,3.5,3.5404172
12977,476,520,4.5,4.449396
12978,287,2254,3.0,2.9752908
12979,488,7748,3.5,3.4933414
12980,598,1978,3.0,3.0047956
12981,221,2999,4.0,4.012275
12982,18,1486,3.0,3.044115
12983,273,909,4.0,3.9979513
12984,589,6563,2.5,2.484445
12985,596,1208,3.0,3.0360498
12986,488,2248,3.5,3.524072
12987,602,3497,1.0,0.4110229
12988,533,3741,4.0,4.007439
12989,99,15,4.5,4.5279346
12990,69,991,5.0,5.003089
12991,279,3559,5.0,5.045769
12992,17,6204,4.0,3.9467876
12993,18,1046,3.0,3.1449742
12994,267,989,2.0,2.051058
12995,13,484,3.0,3.0239542
12996,602,1300,4.0,4.0148687
12997,112,2985,3.0,2.9102428
12998,265,1157,3.0,3.0006008
12999,424,2550,4.0,4.0051813
13000,413,4303,3.5,3.512516
13001,379,5701,4.0,3.978218
13002,290,7195,5.0,4.974539
13003,560,4541,2.5,2.5272071
13004,308,2324,0.5,0.47311056
13005,218,5150,4.0,4.0167723
13006,225,2856,2.0,2.0113556
13007,586,2288,5.0,4.80283
13008,230,1938,5.0,5.0237184
13009,218,5327,2.5,2.490467
13010,22,2348,3.5,3.4116335
13011,482,5920,2.0,2.0074382
13012,353,1622,3.5,3.5213075
13013,219,2013,3.5,3.4876006
13014,27,5701,3.5,3.5016956
13015,329,1073,4.0,3.977321
13016,307,599,1.0,1.0700964
13017,447,3157,1.0,1.0063716
13018,562,7334,3.5,3.433342
13019,609,741,4.0,4.067977
13020,572,6204,5.0,4.9711795
13021,335,1321,5.0,4.8998823
13022,177,520,4.5,4.597294
13023,220,2013,0.5,0.48651946
13024,241,510,5.0,5.0334716
13025,22,5075,4.0,3.8916671
13026,579,707,1.0,0.9682269
13027,44,3908,5.0,4.962914
13028,481,2415,3.5,3.8234072
13029,108,13,4.0,4.0198045
13030,601,314,3.0,3.0172224
13031,116,234,4.0,3.8545077
13032,413,2394,4.0,4.0689635
13033,155,1290,3.0,3.0093799
13034,516,7611,2.0,2.5084395
13035,609,8618,4.5,4.541965
13036,488,5777,3.0,2.994163
13037,473,745,3.5,3.4461458
13038,104,7437,4.0,3.9606452
13039,126,1601,2.0,1.9441319
13040,606,835,5.0,5.0741453
13041,482,1593,2.5,2.5612092
13042,121,3147,4.5,4.512255
13043,200,1157,4.0,3.9937868
13044,413,5706,4.0,4.0204973
13045,223,1004,5.0,5.0724497
13046,608,97,3.0,3.0548203
13047,566,3814,2.5,2.5852952
13048,109,1372,1.5,1.4613974
13049,207,2026,2.0,2.0437236
13050,376,1153,4.5,4.609569
13051,168,1438,4.5,4.3839025
13052,28,7607,4.5,4.5292645
13053,139,3944,3.0,3.037395
13054,473,4646,3.5,3.4113243
13055,559,8161,1.5,1.5150906
13056,316,7506,3.0,3.1084797
13057,18,328,3.0,3.0268326
13058,231,5915,3.5,3.4999368
13059,293,2756,2.0,1.9991347
13060,289,924,4.0,4.040613
13061,426,3672,3.5,3.504075
13062,554,364,3.0,2.965756
13063,303,2076,4.0,3.963948
13064,380,6191,3.0,3.017179
13065,338,7841,3.5,3.537606
13066,519,1134,4.0,3.990267
13067,103,2013,3.0,2.9958987
13068,185,3544,4.0,3.9735365
13069,248,2962,3.5,3.5077753
13070,315,2443,3.5,3.4647553
13071,281,2217,4.0,3.9865706
13072,226,694,3.5,3.4677126
13073,379,1446,4.0,3.9428372
13074,514,8677,5.0,4.9380283
13075,589,2568,2.5,2.4525917
13076,110,9517,4.0,4.0033903
13077,110,7620,4.0,4.0090246
13078,598,3984,3.0,2.9817371
13079,404,823,4.0,4.0925164
13080,228,228,4.0,4.0078354
13081,447,7620,3.0,3.0120616
13082,589,2096,3.0,3.0777912
13083,470,9445,4.5,4.5645595
13084,592,123,3.0,2.9569545
13085,85,1348,4.0,4.0194154
13086,598,512,3.5,3.466145
13087,452,1690,3.0,2.9713979
13088,367,176,3.0,2.9750836
13089,5,16,4.0,4.03301
13090,512,257,4.5,4.5620866
13091,461,2248,2.5,2.451178
13092,379,1478,4.0,3.9238756
13093,413,2729,4.0,3.9897277
13094,62,3641,4.0,3.9585285
13095,535,293,3.0,2.93043
13096,320,334,3.0,2.995394
13097,211,9584,3.0,2.9158561
13098,607,5349,4.5,4.480425
13099,231,6123,3.5,3.5260286
13100,404,6314,4.0,4.0446386
13101,389,1719,4.5,4.5319533
13102,180,297,4.0,3.9943295
13103,585,5901,4.0,4.0231185
13104,306,4144,2.0,2.0039916
13105,338,8365,5.0,4.8730907
13106,601,275,3.0,2.9765148
13107,605,956,4.5,4.4467583
13108,317,5245,3.5,3.5364628
13109,468,2066,3.0,3.0340977
13110,216,990,3.0,3.0284483
13111,19,3026,2.5,2.498575
13112,356,533,4.5,4.43257
13113,508,3740,3.5,3.5172074
13114,289,2052,5.0,5.010798
13115,75,3557,2.5,2.6026905
13116,609,8406,3.0,3.0531988
13117,20,3814,3.0,3.0368748
13118,41,1825,4.0,3.993474
13119,437,509,4.0,4.0268316
13120,524,4900,3.5,3.5067916
13121,423,1266,3.5,3.5554357
13122,44,3191,5.0,5.0926003
13123,395,46,4.0,3.9706907
13124,598,2751,1.5,1.4675999
13125,267,584,3.0,3.0480556
13126,312,3057,4.0,3.9978714
13127,533,3569,4.0,4.061041
13128,281,3609,4.0,4.009551
13129,442,6868,4.0,4.0590124
13130,559,947,4.0,3.8554788
13131,26,2653,4.0,3.980666
13132,329,1157,4.0,4.0271587
13133,437,3954,3.5,3.2872229
13134,139,828,4.0,3.9947488
13135,28,4561,4.5,4.501109
13136,293,2864,3.0,2.9846156
13137,57,260,5.0,4.9326553
13138,367,2218,3.0,2.9088144
13139,409,695,4.0,3.9810593
13140,545,2485,5.0,5.1097116
13141,554,20,4.0,4.005887
13142,376,2759,4.0,4.035241
13143,273,4492,4.0,3.934556
13144,502,520,4.0,4.014187
13145,607,1920,2.5,2.4917572
13146,398,224,5.0,4.9727397
13147,159,2802,5.0,4.953588
13148,479,1082,3.0,2.963718
13149,508,5834,3.5,3.4623585
13150,166,6204,3.5,3.454347
13151,19,1933,3.5,3.5413039
13152,67,6864,3.5,3.4802148
13153,528,606,1.0,0.8505365
13154,75,277,3.0,2.9961066
13155,287,2314,3.0,3.0144114
13156,419,4604,4.0,3.9838805
13157,12,43,5.0,5.0515723
13158,447,2798,1.5,1.5232589
13159,427,1274,3.0,3.0214667
13160,364,9163,2.5,2.536638
13161,112,2069,4.0,3.9881613
13162,557,3833,5.0,4.9555526
13163,473,1550,2.5,2.5219347
13164,50,337,4.0,3.9893792
13165,531,3547,2.0,2.0886774
13166,598,2821,0.5,0.36704475
13167,56,1198,3.0,2.9545984
13168,95,1001,4.0,3.9751086
13169,492,898,4.0,4.0233254
13170,104,7758,4.0,3.970416
13171,16,1123,3.0,2.9606254
13172,389,4170,4.5,4.4852986
13173,413,2456,5.0,5.001508
13174,273,4228,2.5,2.4823432
13175,53,395,3.0,3.0604453
13176,461,20,4.0,3.918007
13177,585,6993,4.0,4.0802073
13178,317,6791,3.5,3.5092132
13179,461,5319,2.0,2.028711
13180,6,4600,4.5,4.451242
13181,190,337,3.0,2.935342
13182,426,4003,2.5,2.376449
13183,49,4819,3.5,3.5216713
13184,102,7644,3.5,3.4783657
13185,428,236,4.0,3.979452
13186,312,1699,5.0,4.905203
13187,38,921,5.0,4.9770327
13188,18,750,2.0,1.977102
13189,139,3343,5.0,4.7765007
13190,180,15,3.0,3.0737088
13191,478,3635,5.0,5.0685525
13192,165,6225,4.0,3.9944134
13193,231,4847,2.5,2.7993102
13194,561,1145,4.0,4.0630155
13195,550,2940,3.0,2.986335
13196,116,287,3.0,2.9721403
13197,494,6729,4.0,3.9840431
13198,473,1970,2.0,1.960063
13199,79,3635,4.5,4.5290556
13200,375,968,4.5,4.5612636
13201,20,4791,1.5,1.5086819
13202,225,5290,3.0,3.0259833
13203,533,6757,3.0,3.0293303
13204,315,2962,3.0,3.0359218
13205,231,3879,2.5,2.5027487
13206,18,288,3.0,3.017037
13207,289,985,4.0,3.9977882
13208,508,2027,3.5,3.4742975
13209,413,1367,3.0,2.9767973
13210,413,6339,3.5,3.3824449
13211,181,949,5.0,4.961487
13212,176,7715,3.0,2.9714231
13213,218,3880,2.5,2.4775531
13214,110,9608,3.5,3.549447
13215,173,506,4.0,4.0347304
13216,225,5250,4.0,3.997087
13217,605,4338,4.0,3.9846146
13218,450,558,4.0,3.9790266
13219,248,615,4.0,4.0102797
13220,118,4153,4.5,4.49968
13221,35,3635,1.0,0.9951745
13222,598,1938,5.0,4.916805
13223,437,6014,2.5,2.5385728
13224,524,3544,3.5,3.4275813
13225,379,4939,3.0,2.9686139
13226,413,1471,4.0,3.9777443
13227,392,906,5.0,4.9626923
13228,400,4421,3.5,3.4830449
13229,317,6647,4.0,4.045223
13230,355,6708,3.5,3.5571718
13231,291,8161,4.0,3.9705677
13232,380,5693,4.5,4.4750085
13233,607,5724,3.0,2.9619977
13234,379,2042,4.0,4.0058646
13235,560,4131,5.0,4.9344745
13236,110,6805,3.5,3.5513458
13237,479,2956,3.5,3.508329
13238,124,7752,3.5,3.4975972
13239,482,877,5.0,4.9543962
13240,114,2077,3.0,3.0903294
13241,345,211,4.0,3.9867508
13242,81,4791,4.0,3.9600651
13243,379,1070,4.0,4.055183
13244,367,2755,1.0,0.9953872
13245,297,7876,3.0,3.0232213
13246,218,3192,1.0,0.9358127
13247,523,908,4.0,3.9661632
13248,18,1465,2.0,1.9799418
13249,473,1411,3.0,2.9606032
13250,279,7203,3.0,3.2041194
13251,447,8037,1.5,1.4553292
13252,355,1318,4.5,4.380433
13253,289,697,4.0,3.975143
13254,602,2977,2.0,1.9192669
13255,473,6283,3.0,2.9788628
13256,56,1806,3.0,3.0542872
13257,118,40,3.0,2.9723058
13258,90,2988,3.5,3.5091205
13259,560,3609,3.5,3.5287082
13260,525,8747,5.0,4.908415
