,user,item,actual,predicted
9950,378,378,3.0,2.851388
9951,383,2248,4.0,3.9316301
9952,399,7285,4.5,4.1992927
9953,598,1116,2.5,2.313756
9954,598,2137,3.5,3.485568
9955,609,4077,5.0,4.884396
9956,28,1502,5.0,5.045587
9957,273,1324,3.5,3.384919
9958,185,2632,4.0,4.0252695
9959,585,6188,5.0,5.3412013
9960,138,4607,3.0,3.0619419
9961,198,4601,4.0,4.010313
9962,94,4359,3.5,3.549949
9963,233,770,4.0,3.2097
9964,607,3618,3.0,2.9128146
9965,524,6780,3.5,3.5241747
9966,273,1467,3.0,2.8974242
9967,65,899,3.0,3.3233526
9968,582,1318,3.5,3.3218637
9969,273,4631,1.5,1.3281609
9970,511,378,3.0,2.7850811
9971,386,5258,3.0,2.7365499
9972,273,6800,4.5,4.4915843
9973,238,5363,4.5,4.3461537
9974,413,3378,3.0,3.2288005
9975,17,1332,3.5,3.5012763
9976,321,895,2.5,2.4428144
9977,134,913,4.0,4.1279535
9978,293,1591,3.0,3.0371447
9979,322,171,3.0,3.1726704
9980,428,309,4.0,3.8092256
9981,194,796,4.0,3.6694765
9982,90,3273,3.5,3.4020786
9983,609,7238,4.0,3.938243
9984,135,311,5.0,4.9020796
9985,479,5881,3.5,3.310321
9986,508,963,3.0,3.375524
9987,176,4223,3.0,2.846488
9988,287,2430,3.0,2.9607334
9989,41,77,4.0,4.457038
9990,199,1318,5.0,4.83289
9991,386,4628,4.5,4.242581
9992,128,4419,3.5,3.421108
9993,65,4778,3.5,3.1784122
9994,90,4918,5.0,4.931381
9995,176,6294,4.0,3.910978
9996,181,919,3.0,2.9040813
9997,596,1291,3.0,2.9468706
9998,386,4518,3.0,2.7885513
9999,88,8707,4.0,4.9732924
10000,177,2108,4.0,3.8508582
10001,283,436,5.0,4.8635383
10002,209,7338,4.0,3.707762
10003,386,2224,4.5,4.4948487
10004,121,8269,3.0,2.7615542
10005,596,815,5.0,4.5702558
10006,524,1544,3.5,3.242378
10007,598,4782,2.5,2.6259358
10008,150,627,4.0,3.5740757
10009,441,320,2.5,2.962421
10010,609,2998,3.0,3.0566251
10011,433,2192,4.0,3.9477694
10012,186,5363,4.0,3.7808843
10013,338,15,4.5,4.421024
10014,213,809,4.0,3.8864145
10015,599,4095,4.5,4.4377317
10016,41,514,5.0,5.005394
10017,24,3633,5.0,5.037702
10018,404,6581,3.5,3.7595983
10019,550,3633,2.0,1.7839106
10020,354,899,5.0,4.8566723
10021,386,3700,3.0,2.7910702
10022,413,1916,5.0,4.867504
10023,180,466,2.0,1.923526
10024,417,6505,3.5,3.607831
10025,549,0,4.0,3.9682357
10026,317,1,3.5,3.510763
10027,554,1747,3.0,3.2891285
10028,497,176,3.0,3.0267122
10029,442,8005,5.0,5.0756416
10030,479,3650,3.0,2.6747844
10031,27,5993,2.0,2.0481794
10032,379,5,5.0,4.952682
10033,413,2386,4.0,3.7366624
10034,212,1661,3.5,3.4867022
10035,585,7590,5.0,4.9287634
10036,569,520,4.0,3.7170184
10037,473,30,3.0,3.1889246
10038,379,2300,5.0,4.8447375
10039,248,5857,2.5,2.473293
10040,192,510,3.5,3.303071
10041,238,3633,5.0,4.8650355
10042,67,1242,2.5,2.2612815
10043,447,1767,5.0,5.2000065
10044,331,3609,3.5,3.5027542
10045,413,2991,3.0,3.2660356
10046,170,902,5.0,5.0054417
10047,273,1881,2.5,2.6413558
10048,372,504,3.0,3.0527163
10049,413,2218,3.0,3.201472
10050,50,4321,4.5,4.265136
10051,609,4606,3.0,3.0095794
10052,139,2389,4.0,3.964829
10053,102,8045,4.5,4.328385
10054,166,418,3.5,3.292168
10055,413,6256,2.5,2.7873497
10056,327,7181,1.5,1.404157
10057,524,8013,3.0,3.153611
10058,483,1383,4.0,3.9730299
10059,424,1180,3.0,3.0994244
10060,509,4131,3.0,2.8145025
10061,437,2713,2.5,2.3254004
10062,104,3978,4.0,4.067559
10063,198,2400,2.5,2.692628
10064,273,7264,3.0,2.9869592
10065,176,7135,1.5,1.4380674
10066,375,5294,3.5,3.4065695
10067,317,3192,3.0,3.0266786
10068,452,43,5.0,4.4207006
10069,338,6892,4.5,4.7776184
10070,362,1297,4.0,4.102851
10071,134,197,2.0,1.9402721
10072,609,7756,4.5,4.65849
10073,139,3673,3.0,2.9399838
10074,9,5250,3.5,3.5599298
10075,40,8295,3.0,3.012011
10076,220,5715,2.5,4.141285
10077,248,9549,3.0,2.87996
10078,433,3785,2.5,2.5926762
10079,90,2095,3.0,3.8545992
10080,447,3075,4.0,3.5166783
10081,19,3007,4.0,4.0319366
10082,483,2442,3.5,3.547397
10083,447,1770,3.0,3.1201293
10084,104,6341,3.5,3.430586
10085,607,1478,2.0,1.9844679
10086,413,1123,3.0,3.0858798
10087,176,6677,2.0,2.1364672
10088,524,6948,3.5,3.463377
10089,452,1971,4.0,4.118776
10090,181,4775,4.5,4.8854346
10091,413,4442,4.0,4.077881
10092,559,2006,2.5,2.5200188
10093,290,6505,5.0,4.8293386
10094,330,5151,2.5,2.4935887
10095,554,2616,4.0,3.9007406
10096,598,3774,2.5,2.4867954
10097,273,2879,4.0,3.9789736
10098,607,1235,4.5,4.4952245
10099,67,7154,4.0,3.6484764
10100,447,307,4.0,3.8576145
10101,350,6314,4.0,3.7757185
10102,605,5815,3.0,3.2528331
10103,447,2013,4.5,4.1677704
10104,99,925,3.5,3.3531241
10105,519,6775,4.5,3.9379704
10106,67,895,3.0,2.6173704
10107,104,7028,5.0,4.9729066
10108,413,1831,2.0,1.9969866
10109,94,1903,4.0,4.00624
10110,166,1660,4.5,4.2259626
10111,209,3827,5.0,4.699959
10112,27,6344,2.5,2.4616861
10113,609,9317,3.0,2.8736897
10114,609,4755,3.0,3.1654673
10115,503,4440,4.5,4.8143
10116,364,2109,3.5,3.4082298
10117,265,113,1.0,1.0415397
10118,159,1157,3.0,3.112921
10119,151,7043,5.0,5.0523906
10120,303,1291,3.0,2.717686
10121,519,1805,4.5,4.556996
10122,468,2454,3.0,2.9767544
10123,240,5251,5.0,4.5753
10124,18,2348,4.0,4.247298
10125,68,2832,4.0,3.8946671
10126,62,2258,3.5,3.3187895
10127,278,7051,3.0,3.5071185
10128,409,2326,3.0,2.8176413
10129,273,6596,4.0,3.8593862
10130,293,2534,4.0,3.685652
10131,18,2041,1.0,1.0966852
10132,133,485,4.0,3.9568086
10133,447,8455,2.0,1.9466689
10134,247,8677,4.0,3.6853874
10135,479,1083,5.0,4.8433814
10136,124,968,5.0,4.824183
10137,384,470,3.0,2.791927
10138,297,6658,4.0,4.157549
10139,475,1,4.0,4.0035458
10140,345,5016,3.5,3.3323374
10141,599,919,4.0,4.011684
10142,574,1912,1.0,0.9323495
10143,78,2308,4.0,4.104895
10144,554,1072,3.0,3.2419267
10145,44,999,5.0,4.6106176
10146,155,680,5.0,4.915788
10147,304,8904,4.0,3.9433382
10148,232,7073,3.0,2.9887922
10149,455,521,4.0,3.7689128
10150,527,925,3.5,3.551897
10151,437,1180,4.0,4.0880985
10152,605,1629,4.0,4.1032295
10153,437,1149,1.5,1.6241997
10154,67,1090,1.5,1.1386107
10155,379,6320,5.0,4.8809786
10156,559,6341,3.5,3.5046892
10157,331,2066,3.5,3.335678
10158,26,2288,4.0,4.143852
10159,598,4542,2.5,2.7772157
10160,509,793,4.0,4.279807
10161,27,3229,3.0,2.8513782
10162,128,838,4.0,4.072555
10163,75,510,3.5,3.2272751
10164,9,5863,3.0,3.0475192
10165,409,1361,4.0,4.3583603
10166,569,944,3.5,3.6557374
10167,287,900,4.0,3.8518164
10168,413,6185,2.5,2.5464451
10169,463,3759,2.5,2.2191849
10170,203,7719,3.5,3.2843494
10171,395,3868,2.0,1.8400089
10172,64,5968,4.0,3.9204288
10173,559,1437,3.5,3.5000594
10174,165,956,4.0,3.8425567
10175,473,705,4.5,4.2047606
10176,96,2576,3.0,3.0177698
10177,289,2224,3.0,3.064746
10178,297,2592,2.5,2.6229696
10179,390,2637,2.0,1.8496724
10180,62,7449,4.5,4.2307067
10181,173,287,3.0,2.8001857
10182,473,796,4.5,4.596489
10183,56,193,1.0,1.210416
10184,353,3827,3.0,3.2050123
10185,248,1660,3.5,3.4043665
10186,473,16,5.0,4.70392
10187,65,3764,4.5,4.4488764
10188,231,5156,2.5,2.459105
10189,304,7154,3.0,3.1706111
10190,605,2358,3.5,4.168326
10191,81,1170,3.5,3.425363
10192,595,1332,3.0,2.6284013
10193,73,4918,3.0,2.836432
10194,353,3006,3.5,3.381197
10195,413,5357,3.5,4.1399326
10196,330,6501,3.0,2.4075048
10197,599,184,3.0,3.1798577
10198,447,302,3.0,2.8811069
10199,104,4307,4.5,4.5285225
10200,251,9069,4.0,3.922184
10201,231,2843,3.5,3.4428003
10202,598,30,2.0,1.979864
10203,77,2037,4.5,4.4853425
10204,372,84,2.0,1.9590715
10205,413,151,2.0,1.825044
10206,473,2806,2.5,2.6255884
10207,303,1871,4.0,4.1596828
10208,413,584,1.0,0.85270584
10209,243,2125,3.0,2.935078
10210,475,239,3.0,3.180159
10211,304,7241,3.5,3.6287665
10212,72,6453,5.0,5.045931
10213,413,2827,3.5,3.2957675
10214,360,118,3.5,3.6358466
10215,216,862,2.0,2.4492512
10216,541,1733,4.0,3.9382198
10217,609,7530,4.0,3.5158951
10218,411,987,5.0,5.149457
10219,304,334,4.0,4.1522255
10220,473,914,4.0,3.894469
10221,63,1805,3.5,3.5168333
10222,599,1733,4.0,3.762218
10223,478,3994,3.0,3.268139
10224,342,3136,5.0,4.665244
10225,216,409,2.0,2.1594038
10226,273,2015,3.0,3.0411296
10227,303,0,5.0,4.526713
10228,509,1487,3.0,2.808353
10229,552,1403,3.5,3.3257515
10230,473,818,4.5,4.7491174
10231,494,2775,4.5,4.5917516
10232,375,1054,3.5,3.341306
10233,220,5724,4.0,3.684197
10234,324,1009,4.0,3.982855
10235,511,123,4.0,3.8046472
10236,473,1985,4.0,3.9754906
10237,524,6293,1.0,1.1122751
10238,289,2093,4.0,4.291576
10239,488,2438,1.5,1.5526867
10240,304,5213,3.0,3.0341792
10241,538,1733,3.5,3.311345
10242,461,7752,1.5,1.6573437
10243,56,2102,3.0,3.2201226
10244,459,2067,3.0,2.9782715
10245,176,6640,5.0,5.1857243
10246,579,6134,4.5,4.283624
10247,513,883,4.0,3.738417
10248,386,6294,4.0,3.8533962
10249,598,6187,2.5,2.2473927
10250,216,929,2.0,2.003827
10251,571,905,5.0,4.618033
10252,437,2391,3.5,3.405186
10253,248,5920,3.5,3.4723449
10254,90,5203,4.0,4.0462255
10255,518,6429,5.0,5.86899
10256,152,6621,4.0,4.0092187
10257,329,1266,3.5,3.6627395
10258,176,2513,3.5,3.5675893
10259,609,7144,4.0,3.798296
10260,427,897,3.5,3.3933144
10261,464,828,4.0,3.8206015
10262,273,7197,3.5,3.4081376
10263,609,7355,4.0,3.9343603
10264,342,4131,5.0,4.910136
10265,287,3694,3.0,3.0507815
10266,479,5352,1.5,1.6436363
10267,410,339,3.0,2.755008
10268,427,1198,2.5,2.363597
10269,63,4270,3.0,2.968628
10270,521,9,4.5,4.4916763
10271,569,3868,4.5,4.111729
10272,46,7637,1.0,1.2211511
10273,317,4574,5.0,4.20948
10274,504,384,2.5,2.1234114
10275,90,2089,2.0,1.7480218
10276,139,5987,3.5,3.2144375
10277,482,4574,4.5,4.3323665
10278,606,1643,3.0,3.015924
10279,248,418,4.0,4.2331777
10280,468,1521,3.0,2.8580003
10281,293,43,2.0,2.236463
10282,436,329,4.0,3.9196665
10283,560,46,4.5,4.112312
10284,176,6686,4.0,3.780048
10285,312,1902,3.0,2.9628031
10286,598,4990,0.5,0.38150012
10287,279,7181,5.0,5.3310814
10288,131,1283,3.0,3.3057053
10289,273,3629,3.5,3.8141446
10290,465,7285,4.5,4.3674946
10291,474,8665,4.5,4.3705893
10292,44,1364,2.0,2.2187874
10293,213,55,3.0,2.8398046
10294,127,680,5.0,4.503048
10295,335,2940,5.0,4.79926
10296,602,1485,1.0,1.0610609
10297,523,930,4.0,3.8578157
10298,475,395,4.0,3.9201455
10299,166,6195,3.5,3.5429251
10300,93,253,3.0,2.6028535
10301,589,459,4.5,4.392802
10302,6,4791,4.0,3.9337535
10303,418,6592,4.0,4.056633
10304,390,3168,5.0,4.900844
10305,473,2789,4.0,3.9771159
10306,90,1801,2.5,2.4890578
10307,168,3814,4.0,4.291354
10308,248,7211,2.5,1.9753147
10309,313,545,5.0,4.96877
10310,5,476,3.0,3.087622
10311,287,2984,4.0,4.037233
10312,148,794,3.0,2.5036883
10313,49,5476,4.0,3.6860492
10314,414,6693,4.0,3.8481288
10315,20,5885,4.0,4.224475
10316,17,5988,4.0,4.0024157
10317,579,6203,3.5,3.4532137
10318,49,5985,3.0,3.026853
10319,310,945,1.0,1.2844009
10320,110,6464,3.5,3.3696177
10321,471,2394,4.0,3.505611
10322,526,2062,1.0,0.95670235
10323,579,2220,5.0,4.7746453
10324,321,2670,4.0,3.7841551
10325,329,217,4.5,4.4192505
10326,65,801,3.5,3.5764413
10327,479,1795,5.0,4.74381
10328,147,8050,3.0,2.6571472
10329,63,1562,3.5,3.330376
10330,338,1700,4.0,3.7692244
10331,447,1283,4.0,3.7518182
10332,248,4880,3.0,3.2384007
10333,62,2037,5.0,4.765116
10334,452,2490,5.0,4.7615633
10335,287,4640,4.0,3.9602036
10336,296,594,1.0,0.85643595
10337,479,5294,3.0,3.0362806
10338,413,3248,3.0,3.268692
10339,468,2107,3.0,3.0063798
10340,447,2679,1.0,0.94689226
10341,9,6422,1.5,1.1798067
10342,273,3741,4.0,3.9426537
10343,554,31,4.0,4.1255302
10344,600,6294,4.0,4.2443814
10345,20,7865,4.0,4.1406345
10346,72,8687,2.5,2.5390043
10347,274,1162,3.0,2.7930694
10348,8,968,5.0,4.8278055
10349,104,5721,4.0,4.85675
10350,124,6930,4.0,4.060664
10351,20,684,3.0,2.6234722
10352,598,3148,2.0,1.8639003
10353,560,7197,4.5,4.2660365
10354,73,1035,4.0,4.0436
10355,281,2775,3.5,3.7504654
10356,90,3411,4.5,4.456653
10357,489,4010,2.5,2.7078118
10358,572,3054,5.0,4.8896046
10359,479,4350,3.5,3.5151024
10360,102,4135,5.0,4.9413295
10361,413,2552,5.0,4.97259
10362,380,6192,3.0,2.9205923
10363,311,3064,4.0,4.146326
10364,345,217,3.0,3.1660006
10365,360,5941,2.5,2.5582979
10366,496,8448,5.0,5.022575
10367,413,484,3.0,2.7215054
10368,22,260,3.0,3.0821474
10369,488,2903,4.0,3.9141402
10370,41,3307,5.0,5.3784137
10371,197,968,5.0,4.9262486
10372,477,5915,2.0,2.024733
10373,17,943,4.0,4.031016
10374,596,982,4.0,3.9731245
10375,192,2224,3.0,2.9879327
10376,325,6227,4.5,4.4638333
10377,176,92,2.5,2.3459098
10378,253,3814,1.0,1.4094731
10379,483,790,4.5,4.5313625
10380,14,8519,2.0,2.3666968
10381,273,4607,5.0,4.833131
10382,473,4794,4.0,4.1099887
10383,139,4881,3.0,2.9687917
10384,585,5259,5.0,4.9160852
10385,572,6726,4.5,4.4768
10386,198,2013,4.5,4.4942746
10387,143,355,3.0,2.8435771
10388,160,3624,5.0,4.9988847
10389,110,6388,3.0,3.1693232
10390,581,6755,4.0,3.8224182
10391,560,2794,5.0,4.6154013
10392,606,126,3.0,2.8595946
10393,424,1960,4.5,4.442635
10394,423,8336,3.5,3.0052936
10395,430,685,3.0,3.0969756
10396,609,8882,3.5,3.6657758
10397,14,3456,5.0,5.236251
10398,506,314,4.0,4.1248617
10399,304,7675,4.0,3.990472
10400,221,8044,3.0,2.9558625
10401,437,4900,4.0,4.0691414
10402,176,4135,3.5,3.6615586
10403,112,63,1.0,1.1300799
10404,92,1616,5.0,5.0441723
10405,77,2096,5.0,5.0760784
10406,216,734,4.0,3.9607224
10407,428,175,5.0,4.898863
10408,216,1791,4.0,4.003102
10409,300,97,1.5,1.4348677
10410,609,7034,4.0,4.2558384
10411,317,1756,3.5,3.8548703
10412,248,6200,3.0,3.0078437
10413,211,6416,3.5,4.143234
10414,574,1959,4.0,3.9365394
10415,18,2283,3.0,2.8664193
10416,19,2895,2.5,2.4453957
10417,461,6497,4.0,4.169064
10418,473,5155,4.0,4.0681767
10419,447,8937,1.5,2.1200647
10420,329,1978,3.0,2.9398704
10421,110,8910,2.5,2.2520134
10422,367,668,1.0,1.0011295
10423,16,224,5.0,4.965193
10424,27,6058,2.5,2.4603245
10425,409,576,3.0,2.883965
10426,98,126,5.0,4.950691
10427,63,1070,3.5,3.3103423
10428,445,126,1.0,0.97048926
10429,603,191,3.0,3.0348887
10430,589,2405,4.0,3.8454099
10431,17,2222,3.0,3.0337188
10432,488,4095,4.5,4.6326714
10433,468,1601,4.0,3.9607465
10434,476,7102,4.0,3.7058024
10435,609,6026,3.5,3.366661
10436,508,3005,3.5,3.4148474
10437,468,418,3.0,2.7285504
10438,84,1229,4.0,3.8740244
10439,609,7723,3.5,3.5651588
10440,384,615,3.0,2.8776355
10441,479,276,2.5,2.3073292
10442,503,4476,3.0,3.5613747
10443,552,1660,5.0,4.4635916
10444,589,6755,4.0,4.0887513
10445,579,46,5.0,4.618722
10446,276,815,3.0,2.717237
10447,513,8457,3.0,3.0290408
10448,140,2824,3.0,3.1339447
10449,362,116,4.0,4.0997715
10450,554,1978,5.0,4.997231
10451,327,5259,3.5,3.3003068
10452,479,3834,3.0,2.9166803
10453,598,5212,2.0,2.3280387
10454,351,2352,4.0,4.326864
10455,559,337,4.0,3.882274
10456,605,6547,4.0,4.223588
10457,525,6755,4.0,3.9194374
10458,468,1584,3.0,3.0151873
10459,482,5730,3.5,3.4261024
10460,231,2353,3.0,3.061238
10461,605,4522,4.0,3.982272
10462,273,2237,2.5,2.3882284
10463,225,957,4.0,3.7826824
10464,3,819,5.0,4.775149
10465,560,8678,3.5,3.2792165
10466,62,793,4.0,3.7914882
10467,524,3465,4.0,4.00763
10468,67,6162,4.0,3.8662524
10469,155,4565,4.0,3.573317
10470,413,263,3.0,3.2691839
10471,248,8898,3.0,2.8242035
10472,451,1271,5.0,4.793293
10473,579,4306,5.0,4.53072
10474,198,6492,3.5,3.3076508
10475,477,308,4.5,4.5205364
10476,589,771,3.0,2.984033
10477,304,9327,3.0,2.5962918
10478,63,974,4.0,3.9157693
10479,181,3741,2.0,2.0270014
10480,3,148,5.0,4.598838
10481,598,1434,3.0,3.3976645
10482,55,325,3.0,3.3231754
10483,56,2857,4.0,3.9592876
10484,364,2552,3.0,2.8790357
10485,473,3235,4.0,3.9434686
10486,499,1939,3.0,2.8642104
10487,545,677,3.0,2.8076074
10488,371,959,5.0,5.0990124
10489,317,2479,3.5,3.6338146
10490,437,3189,4.5,4.553999
10491,139,366,4.0,3.9684918
10492,49,6132,1.5,1.8691164
10493,103,465,3.0,3.1981823
10494,513,9678,4.0,3.8518772
10495,602,2655,3.0,3.2021463
10496,311,167,3.0,2.9796612
10497,110,4354,4.0,3.567799
10498,279,6045,4.0,3.86518
10499,81,3189,4.0,3.8059938
10500,447,1644,4.0,4.5503154
10501,160,3994,4.5,4.3675823
10502,316,7629,3.0,2.8841999
10503,179,1986,3.5,3.5831559
10504,381,5980,3.5,3.7574997
10505,521,4126,4.0,4.063217
10506,561,4531,3.5,3.9051123
10507,524,3673,3.5,3.5486584
10508,18,587,4.0,3.9850047
10509,373,156,3.0,3.086643
10510,115,991,3.5,3.0338013
10511,350,314,4.5,4.6905446
10512,218,4239,2.5,2.6491444
10513,300,1468,0.5,0.5284543
10514,85,4900,4.5,4.201429
10515,289,413,4.0,4.0645657
10516,246,9205,4.0,4.059565
10517,581,7602,4.0,4.0201936
10518,351,3136,5.0,5.021777
10519,440,2439,5.0,4.603916
10520,317,277,4.0,3.845104
10521,468,862,5.0,4.734954
10522,248,6671,3.0,3.0631266
10523,598,7859,2.0,2.013472
10524,342,3234,4.0,3.9893599
10525,386,4252,3.5,3.5920942
10526,18,1186,3.0,2.9461968
10527,499,1375,3.0,2.6817608
10528,231,6472,0.5,0.7609761
10529,41,3355,5.0,5.757498
10530,351,3189,3.0,2.8742461
10531,524,7285,4.0,4.044947
10532,435,483,4.0,4.090568
10533,304,8457,4.5,4.541415
10534,128,156,3.5,3.4823563
10535,165,5250,5.0,5.1508183
10536,94,1304,4.0,4.0822754
10537,607,3050,3.0,2.947446
10538,579,1397,3.5,3.5683029
10539,154,506,3.0,3.097009
10540,371,20,3.0,2.6904778
10541,413,3150,2.0,2.2309961
10542,159,1808,3.0,2.8786387
10543,369,910,2.0,1.9786267
10544,273,5866,2.0,1.6485857
10545,322,44,3.5,3.6589017
10546,33,3554,1.0,0.7778112
10547,329,910,5.0,4.6716595
10548,83,991,4.0,3.9193542
10549,606,832,3.0,2.8638852
10550,566,5363,3.5,3.1200097
10551,143,5323,5.0,4.649702
10552,424,922,4.0,4.0064125
10553,427,2492,2.0,1.6428998
10554,413,6563,3.5,3.4639988
10555,111,35,0.5,0.8243861
10556,211,5363,3.0,3.1136074
10557,97,8677,4.0,4.013119
10558,482,1163,2.0,1.8380102
10559,317,8554,2.5,2.232881
10560,171,910,4.5,4.643127
10561,330,3609,4.0,3.5366337
10562,473,4021,3.5,3.400963
10563,147,7448,4.0,3.702199
10564,234,378,3.0,2.662751
10565,112,2596,4.0,3.930812
10566,133,506,3.0,3.0182772
10567,306,30,1.5,1.652603
10568,483,0,4.5,4.3621864
10569,554,1705,4.0,3.9631758
10570,1,6693,4.5,4.3188515
10571,176,1266,3.5,3.5951343
10572,94,968,5.0,4.634157
10573,474,8407,4.5,4.449377
10574,595,1785,3.0,3.0358193
10575,218,3660,3.0,2.7942767
10576,609,9444,5.0,5.3384643
10577,413,1667,1.0,1.306316
10578,447,7436,1.5,1.2699314
10579,283,275,4.0,3.9545293
10580,447,8275,4.5,5.0296607
10581,103,6058,4.5,4.268867
10582,104,7936,4.0,3.950634
10583,562,4935,3.5,3.6295204
10584,206,88,3.0,2.8622892
10585,604,898,5.0,4.9686966
10586,265,983,5.0,5.0685105
10587,473,836,3.5,3.3502574
10588,176,1083,2.5,2.5408669
10589,609,3688,2.5,2.4099026
10590,5,216,4.0,3.6927748
10591,417,1052,4.0,4.167478
10592,598,1561,2.5,2.4194622
10593,329,2013,3.5,3.5333955
10594,502,1789,3.5,3.607252
10595,73,6576,4.0,3.7674294
10596,494,5339,5.0,5.0422297
10597,418,828,4.0,3.9525003
10598,489,3282,2.0,1.8624179
10599,579,801,2.5,2.4661949
10600,423,8923,5.0,5.0811634
10601,513,7437,3.0,2.8011692
10602,248,4645,3.0,3.0592546
10603,425,3136,2.0,1.9671054
10604,605,1008,3.0,2.9961536
10605,442,2224,4.0,4.0342884
10606,176,5272,4.0,4.1834435
10607,292,1266,4.0,4.022416
10608,381,8663,5.0,4.728913
10609,461,961,4.5,4.4023056
10610,49,8302,2.5,3.1195936
10611,263,31,1.0,1.1325834
10612,139,1258,5.0,5.0364275
10613,131,295,3.0,3.2312963
10614,165,257,4.5,4.704333
10615,356,4354,4.5,4.2367997
10616,409,735,4.0,3.8401194
10617,231,6612,2.5,2.1894133
10618,19,2567,4.0,3.9263172
10619,199,6153,4.5,4.5000606
10620,181,3602,4.0,4.2485495
10621,330,2940,3.0,2.9323819
10622,204,6045,3.5,3.6659846
10623,431,224,3.5,3.125181
10624,568,512,4.0,4.0422773
10625,447,3758,4.0,3.4381464
10626,101,22,3.0,2.9632616
10627,63,3083,4.5,4.5692616
10628,459,6298,4.0,3.9317842
10629,384,983,4.0,4.093045
10630,371,1083,5.0,4.6588116
10631,463,6148,4.0,3.9999406
10632,46,8256,3.5,3.7952342
10633,428,241,3.0,3.1132069
10634,461,1740,1.5,1.2271727
10635,316,7670,3.0,3.023796
10636,312,3358,3.0,3.0868323
10637,371,919,3.0,2.9315598
10638,526,1055,4.0,3.9623098
10639,273,3522,3.5,3.477018
10640,587,508,3.0,2.862168
10641,136,506,4.0,3.869563
10642,379,44,3.0,3.125009
10643,447,9305,2.5,2.4451745
10644,473,717,4.0,4.0286274
10645,75,8565,2.0,1.4708372
10646,413,2300,3.0,2.7650127
10647,147,9322,4.5,3.4506361
10648,605,2471,4.0,3.1958976
10649,297,6405,2.0,2.09404
10650,248,2544,4.0,4.003409
10651,245,1223,5.0,4.85256
10652,238,2632,3.0,2.9904583
10653,351,5927,3.0,2.9390154
10654,552,6138,5.0,4.908104
10655,431,1829,4.5,4.295732
10656,570,1467,2.0,2.1280746
10657,570,286,2.0,2.063755
10658,190,5,4.0,4.2977886
10659,341,2856,3.0,3.077852
10660,350,7678,3.5,3.7011573
10661,18,800,3.0,3.064272
10662,199,5150,3.5,3.3333993
10663,104,6914,4.5,4.284374
10664,159,1400,1.0,1.0917966
10665,92,126,4.0,4.044898
10666,317,5955,3.5,3.4207103
10667,83,713,4.0,4.115442
10668,186,5834,4.0,4.0310163
10669,67,2567,3.5,3.4011738
10670,231,6972,3.0,1.9531332
10671,473,364,1.0,0.77833134
10672,279,6986,3.5,3.44117
10673,18,1725,3.0,3.1862702
10674,524,2941,4.0,4.1052837
10675,134,277,5.0,4.854502
10676,316,908,5.0,5.0823812
10677,336,549,4.0,3.739515
10678,73,5297,5.0,4.5747304
10679,48,97,4.0,3.995327
10680,83,228,5.0,4.5914893
10681,228,306,3.0,2.8780146
10682,533,8119,4.0,3.7630346
10683,289,512,4.0,4.026892
10684,451,97,5.0,4.486684
10685,233,276,5.0,5.073648
10686,558,193,3.0,2.9313445
10687,104,2678,4.5,4.363403
10688,468,2373,5.0,5.425887
10689,483,2393,4.0,3.9371898
10690,386,5686,3.5,3.43821
10691,42,421,5.0,4.8753953
10692,562,6802,2.5,2.1273632
10693,90,1170,3.0,2.9685135
10694,312,1034,3.0,3.0583167
10695,602,861,3.0,2.8769343
10696,566,4583,5.0,4.6171427
10697,287,4893,3.5,3.4927764
10698,41,2713,3.0,2.759566
10699,366,2680,4.0,3.9144316
10700,473,2187,1.0,0.93875
10701,601,156,3.0,2.7241232
10702,64,1502,4.0,3.880279
10703,56,1052,2.0,2.2090864
10704,181,1235,4.5,4.4982615
10705,139,5294,3.5,3.3639877
10706,598,3068,0.5,-0.027484253
10707,447,902,5.0,5.0258
10708,139,1857,4.0,4.183632
10709,67,6360,3.0,3.060195
10710,287,5868,2.5,2.3994582
10711,413,7336,1.5,2.0633006
10712,41,308,4.0,3.6375437
10713,447,5233,3.0,2.851603
10714,598,3364,0.5,0.4696188
10715,431,4354,3.5,3.1880798
10716,492,2198,4.0,3.490795
10717,554,1670,4.0,3.7224011
10718,90,3283,4.0,4.1931314
10719,199,3609,4.0,4.1271944
10720,255,8234,4.0,3.6783063
10721,423,1121,4.5,4.4997735
10722,360,800,3.5,3.7586827
10723,543,651,2.0,2.541125
10724,450,622,1.0,1.0215039
10725,273,5374,2.5,2.5410748
10726,139,2087,1.0,0.53088295
10727,6,6329,4.5,4.40826
10728,27,303,4.0,3.3717904
10729,407,6416,4.0,3.8261592
10730,284,950,5.0,4.955134
10731,397,3778,2.5,2.794208
10732,245,6329,5.0,4.8870845
10733,83,266,4.0,4.0055213
10734,273,741,3.0,3.0503738
10735,231,1182,3.5,3.0535283
10736,176,5316,3.0,3.0501196
10737,591,239,3.0,2.8030953
10738,598,9328,1.0,0.8442875
10739,282,436,3.0,3.118538
10740,56,92,2.0,2.0888505
10741,264,1753,3.0,2.999442
10742,67,645,3.5,3.3834634
10743,104,907,4.0,4.1217704
10744,508,6979,3.0,3.2992158
10745,355,2257,4.0,4.1181307
10746,483,2026,3.5,3.2015429
10747,599,1643,5.0,5.017984
10748,248,5252,3.5,3.4046664
10749,92,1495,4.0,4.4188824
10750,464,2031,4.0,4.171701
10751,186,5627,5.0,4.9371834
10752,593,607,4.0,4.375676
