,userId,movieId,rating,timestamp
96536,602,1354,4.0,963180093
8261,56,1095,3.0,965797285
59576,386,1599,3.0,1094940487
84046,533,8420,4.5,1459787997
55643,367,1497,2.0,975828236
2006,17,4355,3.0,1455049758
35946,243,2806,4.0,975074577
90415,586,2578,1.0,953137416
18384,116,144,3.0,844163061
19696,128,514,4.0,1167376309
69705,447,6236,2.0,1192085518
49734,317,8035,4.0,1415648242
61055,396,816,4.0,1181966563
92348,596,1071,3.0,941557959
27164,183,8165,3.0,1537099001
64760,413,7026,4.0,1273977029
4962,31,273,4.0,856737002
63748,413,3409,4.0,997278272
27599,186,939,4.5,1161849720
44067,293,580,2.0,966634003
12861,81,3002,2.5,1084463720
51021,329,602,4.5,1285904188
84585,542,6388,5.0,1377023099
55711,367,1961,3.0,971277181
10910,67,2727,3.5,1269123380
71196,453,6620,3.5,1279477672
23619,159,2966,1.5,1065992238
58970,384,20,5.0,835118614
86789,560,2257,3.0,1491092283
9230,62,989,4.0,1443199779
77292,482,422,4.5,1178294306
27805,187,792,5.0,962560143
74302,473,3333,3.0,1056977174
1968,17,3202,4.0,1455735349
72218,464,1180,3.0,959896270
32140,219,2027,5.0,1230061654
86011,558,145,3.0,845475999
3039,19,1480,2.0,1054036200
91194,589,6436,3.0,1258427628
4369,27,2078,2.0,1242290637
26375,181,1274,4.0,1054782452
93970,598,3632,1.5,1498504941
86744,560,1776,3.0,1491094410
46298,304,6405,4.0,1519561930
49865,318,277,4.5,1461351698
36671,248,3563,4.0,1346757932
26813,181,3459,2.5,1063649037
86391,559,5955,4.0,1469648780
24218,166,5998,5.0,1154719331
23024,155,2994,1.5,1106854018
74751,473,4758,3.5,1070286638
72743,468,1726,3.0,965425446
19312,124,4696,5.0,1474294895
23401,159,1180,1.0,971115213
67456,435,511,4.0,833530707
54006,355,3849,3.5,1229143452
37311,248,8419,3.5,1410476639
68439,444,862,5.0,1454622088
31827,218,3573,4.0,1194740190
10331,66,989,3.5,1501274102
78098,483,2940,4.0,1342296164
38977,267,1442,4.0,940193664
34584,231,6437,2.5,1180747408
99871,609,3617,4.0,1479543012
72651,468,1163,1.0,965334893
23341,159,830,3.0,971196267
30186,210,783,4.0,1350912068
77006,479,6118,3.0,1179165983
46587,304,8945,2.0,1520444419
13915,88,8431,3.0,1520408629
26524,181,2042,0.5,1055150958
84280,538,6743,4.5,1332475301
41956,285,4600,3.0,1119562127
20531,134,2030,4.0,1009692024
29901,203,7490,0.5,1327182716
94078,598,4068,2.5,1498514407
97309,604,6096,3.0,1277175806
28433,197,1217,4.0,1034136028
98649,606,2552,5.0,963079115
60583,390,1289,5.0,1032387630
97135,603,522,5.0,832081042
6397,42,455,5.0,848994178
74016,473,2431,4.0,1201833192
20566,134,2507,4.0,1009691948
84394,540,473,3.0,835643967
1698,16,895,4.5,1305696771
92858,598,484,2.0,1498510887
7648,50,2533,3.5,1230930181
77344,482,819,5.0,1291838628
68422,444,254,4.0,1454622226
90597,589,592,3.0,1258420571
97478,605,593,4.0,1171500706
87469,562,7449,4.0,1439932436
51883,335,3563,5.0,1120568141
18935,121,2729,4.5,1461562679
57459,379,3982,3.0,1494528812
77353,482,897,4.5,1327276799
9741,63,2631,4.0,1161566627
68573,445,514,3.0,843839290
33675,228,32,5.0,836942064
62430,413,273,3.0,961594869
94233,598,4739,3.0,1498523836
68000,437,4068,3.5,1105763004
75489,476,520,4.5,1262794054
42698,287,2254,3.0,978465686
79110,488,7748,3.5,1334587858
93469,598,1978,3.0,1498524385
32696,221,2999,4.0,1391346680
2643,18,1486,3.0,965703915
39426,273,909,4.0,1202448511
91204,589,6563,2.5,1258418344
92371,596,1208,3.0,940420917
78787,488,2248,3.5,1333101575
97030,602,3497,1.0,1002403526
83729,533,3741,4.0,1459788653
15302,99,15,4.5,1100185959
11690,69,991,5.0,1355198380
41336,279,3559,5.0,1347604992
2080,17,6204,4.0,1455049739
2518,18,1046,3.0,965707983
38952,267,989,2.0,940194307
1426,13,484,3.0,835441558
96526,602,1300,4.0,954482666
18104,112,2985,3.0,980051546
38762,265,1157,3.0,945670160
66087,424,2550,4.0,1085490779
64112,413,4303,3.5,1095465832
57628,379,5701,4.0,1494267457
43475,290,7195,5.0,1453051713
86887,560,4541,2.5,1491091289
47886,308,2324,0.5,1086563584
31906,218,5150,4.0,1194931885
33333,225,2856,2.0,1114838989
90391,586,2288,5.0,953138396
33889,230,1938,5.0,1433089456
31922,218,5327,2.5,1194740363
3860,22,2348,3.5,1107164068
77747,482,5920,2.0,1415576529
53683,353,1622,3.5,1200953001
32138,219,2013,3.5,1230060223
4574,27,5701,3.5,1234338340
51071,329,1073,4.0,1285905549
47742,307,599,1.0,1421374532
69322,447,3157,1.0,1049015553
87460,562,7334,3.5,1441846114
99594,609,741,4.0,1495959070
88894,572,6204,5.0,1186590165
51864,335,1321,5.0,1122227597
25829,177,520,4.5,1164355246
32427,220,2013,0.5,1111175943
35818,241,510,5.0,834073153
3897,22,5075,4.0,1107164430
89382,579,707,1.0,1167790992
6840,44,3908,5.0,1034343884
77161,481,2415,3.5,1105396826
17082,108,13,4.0,841109326
96042,601,314,3.0,840875622
18404,116,234,4.0,844163156
63343,413,2394,4.0,963840620
22869,155,1290,3.0,939854571
81884,516,7611,2.0,1487956044
100732,609,8618,4.5,1493846044
78989,488,5777,3.0,1333022550
73340,473,745,3.5,1084982148
16715,104,7437,4.0,1446572068
19637,126,1601,2.0,1263527188
98534,606,835,5.0,964744550
77454,482,1593,2.5,1178293280
18946,121,3147,4.5,1461562346
29322,200,1157,4.0,941211417
64376,413,5706,4.0,1116532816
32933,223,1004,5.0,971811933
99499,608,97,3.0,847220990
87849,566,3814,2.5,1525285039
17229,109,1372,1.5,1175329457
30002,207,2026,2.0,940639375
56698,376,1153,4.5,1340347510
24415,168,1438,4.5,1078285345
4839,28,7607,4.5,1309585079
21553,139,3944,3.0,1060354508
74694,473,4646,3.5,1100291650
86539,559,8161,1.5,1469649211
48950,316,7506,3.0,1430514455
2346,18,328,3.0,965707669
34409,231,5915,3.5,1218167705
44380,293,2756,2.0,966634216
43293,289,924,4.0,974938560
66317,426,3672,3.5,1053070942
85346,554,364,3.0,980125838
45934,303,2076,4.0,945235899
58470,380,6191,3.0,1164383070
52317,338,7841,3.5,1460518900
82032,519,1134,4.0,1326681934
16049,103,2013,3.0,1048590064
27514,185,3544,4.0,1031079112
36627,248,2962,3.5,1353801376
48773,315,2443,3.5,1111493634
41570,281,2217,4.0,1378488903
33569,226,694,3.5,1447189854
57126,379,1446,4.0,1508436774
81498,514,8677,5.0,1513602063
90935,589,2568,2.5,1258418714
17883,110,9517,4.0,1516154838
17691,110,7620,4.0,1516141284
94063,598,3984,3.0,1498525177
61435,404,823,4.0,1295922337
33689,228,228,4.0,838145884
69962,447,7620,3.0,1356510643
90873,589,2096,3.0,1258419795
73025,470,9445,4.5,1496669544
91398,592,123,3.0,1181008132
13422,85,1348,4.0,1343944861
92874,598,512,3.5,1498797790
70978,452,1690,3.0,972621867
55424,367,176,3.0,975829650
572,5,16,4.0,845553559
81057,512,257,4.5,1159980578
71729,461,2248,2.5,1121921033
57136,379,1478,4.0,1494804350
63470,413,2729,4.0,961513349
9307,62,3641,4.0,1443200620
84140,535,293,3.0,832840487
49953,320,334,3.0,843212509
30509,211,9584,3.0,1527796034
99455,607,5349,4.5,1147794849
34479,231,6123,3.5,1157325659
61514,404,6314,4.0,1295910700
60344,389,1719,4.5,1250340843
26029,180,297,4.0,845469472
90139,585,5901,4.0,1529899382
47373,306,4144,2.0,1186172922
52344,338,8365,5.0,1460184244
96032,601,275,3.0,840875558
97585,605,956,4.5,1171236754
49348,317,5245,3.5,1448187797
72799,468,2066,3.0,965336283
31106,216,990,3.0,955943432
3134,19,3026,2.5,1054037695
54184,356,533,4.5,1348612365
80515,508,3740,3.5,1435993384
43393,289,2052,5.0,974938371
12325,75,3557,2.5,1439165692
100683,609,8406,3.0,1479542789
3367,20,3814,3.0,1441826946
6133,41,1825,4.0,996219440
67654,437,509,4.0,1105650447
82882,524,4900,3.5,1476477712
65785,423,1266,3.5,1457844347
6810,44,3191,5.0,1009399292
61026,395,46,4.0,1111688630
93707,598,2751,1.5,1498505267
38918,267,584,3.0,940182766
48540,312,3057,4.0,1030476004
83723,533,3569,4.0,1459787996
41620,281,3609,4.0,1378491801
68360,442,6868,4.0,1420236328
86176,559,947,4.0,1469675546
4185,26,2653,4.0,962685074
51076,329,1157,4.0,1285905204
67989,437,3954,3.5,1105670801
21201,139,828,4.0,1055092338
4821,28,4561,4.5,1307945581
44390,293,2864,3.0,966595355
8561,57,260,5.0,847718674
55746,367,2218,3.0,975828999
61873,409,695,4.0,990909374
84690,545,2485,5.0,973588614
85294,554,20,4.0,978746440
56728,376,2759,4.0,1340343428
40069,273,4492,4.0,1171786401
80086,502,520,4.0,1335219379
99061,607,1920,2.5,1117506315
61122,398,224,5.0,1167220356
23606,159,2802,5.0,977143717
76418,479,1082,3.0,1179178067
80608,508,5834,3.5,1436083303
24225,166,6204,3.5,1154721497
3068,19,1933,3.5,1054147376
11441,67,6864,3.5,1240092850
83430,528,606,1.0,855583519
12273,75,277,3.0,1439165638
42715,287,2314,3.0,975691843
65541,419,4604,4.0,1218037206
1355,12,43,5.0,987895819
69240,447,2798,1.5,1057481948
66465,427,1274,3.0,1111488420
55164,364,9163,2.5,1489016613
18070,112,2069,4.0,980307472
85980,557,3833,5.0,1035415729
73684,473,1550,2.5,1060106633
7446,50,337,4.0,1230931592
83534,531,3547,2.0,1025523292
93727,598,2821,0.5,1519357757
8281,56,1198,3.0,969754612
15080,95,1001,4.0,964772712
79433,492,898,4.0,1001562338
16751,104,7758,4.0,1446571953
1721,16,1123,3.0,1322629229
60369,389,4170,4.5,1250335639
63376,413,2456,5.0,961517682
40033,273,4228,2.5,1171932670
7951,53,395,3.0,839921084
71547,461,20,4.0,1121923492
90163,585,6993,4.0,1529899358
49513,317,6791,3.5,1413404959
71861,461,5319,2.0,1127100817
968,6,4600,4.5,1106712827
27999,190,337,3.0,829760898
66350,426,4003,2.5,1053069987
7231,49,4819,3.5,1518168552
15905,102,7644,3.5,1431955319
66691,428,236,4.0,828124616
48428,312,1699,5.0,1030474825
5494,38,921,5.0,974789111
2456,18,750,2.0,965708318
21473,139,3343,5.0,1014225103
25979,180,15,3.0,845469893
76206,478,3635,5.0,1039362765
24034,165,6225,4.0,1189038698
34260,231,4847,2.5,1218166704
87137,561,1145,4.0,1368893683
84839,550,2940,3.0,1504925723
18418,116,287,3.0,844162793
79676,494,6729,4.0,1458635490
73849,473,1970,2.0,974667743
12580,79,3635,4.5,1377308764
56589,375,968,4.5,1364933313
3390,20,4791,1.5,1419025150
33485,225,5290,3.0,1095663553
83860,533,6757,3.0,1459787997
48782,315,2962,3.0,1111493197
34145,231,3879,2.5,1182910397
2329,18,288,3.0,965705097
43314,289,985,4.0,974943016
80470,508,2027,3.5,1436101785
62927,413,1367,3.0,998400974
64577,413,6339,3.5,1216150161
26289,181,949,5.0,1063288480
25744,176,7715,3.0,1435837803
31849,218,3880,2.5,1194932454
17890,110,9608,3.5,1518812200
24831,173,506,4.0,848486927
33482,225,5250,4.0,1095663535
98144,605,4338,4.0,1171501566
70628,450,558,4.0,854089769
36430,248,615,4.0,1353801108
18592,118,4153,4.5,1437850946
5349,35,3635,1.0,1100803560
93451,598,1938,5.0,1519029461
68191,437,6014,2.5,1142805121
82816,524,3544,3.5,1476482478
57565,379,4939,3.0,1493419974
62961,413,1471,4.0,991327876
60826,392,906,5.0,1430506339
61226,400,4421,3.5,1510455689
49492,317,6647,4.0,1263848525
54108,355,6708,3.5,1229140223
43901,291,8161,4.0,1483193860
58428,380,5693,4.5,1164383471
99466,607,5724,3.0,1117408029
57223,379,2042,4.0,1494803915
86874,560,4131,5.0,1491090823
17606,110,6805,3.5,1516141146
76633,479,2956,3.5,1179165817
19435,124,7752,3.5,1474485429
77350,482,877,5.0,1178211305
18227,114,2077,3.0,957647483
52720,345,211,4.0,1133799697
12954,81,4791,4.0,1084465038
57071,379,1070,4.0,1493667550
55817,367,2755,1.0,971277132
45344,297,7876,3.0,1447518090
31803,218,3192,1.0,1200978053
82585,523,908,4.0,851609788
2634,18,1465,2.0,965705195
73614,473,1411,3.0,1100291823
41419,279,7203,3.0,1347605299
70097,447,8037,1.5,1369655614
53913,355,1318,4.5,1232430704
43252,289,697,4.0,974942446
96960,602,2977,2.0,980732170
75149,473,6283,3.0,1180012379
8377,56,1806,3.0,965798785
18538,118,40,3.0,1435943918
14555,90,2988,3.5,1112716630
86853,560,3609,3.5,1491095181
83165,525,8747,5.0,1502138891
87493,562,8005,3.5,1439933370
44769,297,2962,0.5,1447598144
41046,276,1099,3.0,861813271
79169,489,4791,3.5,1328145285
88207,568,287,5.0,849190653
28901,198,5324,4.5,1113625062
29584,201,1289,4.0,974912698
62120,410,467,2.0,835533320
38314,262,1291,3.0,941590842
20387,134,615,3.0,1009691746
16537,104,5499,3.5,1446618506
70477,447,9243,3.0,1489865514
44901,297,4292,4.5,1477826181
100706,609,8472,2.5,1493848016
53265,351,1916,5.0,1493673590
21971,143,16,4.0,1137323659
45629,300,5922,2.5,1211378916
89981,583,508,5.0,834987019
1267,10,138,3.0,902154567
44889,297,4145,3.0,1447518017
63990,413,3950,2.0,1216151114
48658,313,436,3.0,834241545
10056,65,837,3.5,1113188518
86564,559,8786,3.5,1469653146
37207,248,7946,4.0,1382347281
75884,476,5238,3.5,1200945642
28595,198,277,4.0,940372390
63134,413,1826,2.0,961436709
96992,602,3262,4.0,1000194311
71757,461,2628,2.0,1123890717
45049,297,6075,1.0,1447599352
2177,17,7590,3.0,1455231363
11820,72,2030,3.5,1464267308
43699,291,2969,3.0,1293562754
64244,413,4796,3.0,1102964490
81218,513,1578,3.5,1535944654
79817,496,1729,4.5,1429127147
68893,447,1157,3.0,1019132995
26418,181,1444,5.0,1126561591
42909,287,3343,2.0,1014821725
78841,488,2968,3.0,1333232647
96424,602,989,3.0,953927884
79496,493,1502,5.0,1001666475
37397,248,9416,4.5,1506179972
31764,218,2567,4.5,1195699995
24272,167,1001,4.5,1306802184
32239,219,6794,2.5,1230670503
32759,221,6153,3.5,1391354420
2878,18,2443,2.0,965706703
92734,598,236,1.0,1498503536
76016,476,7247,4.5,1278285809
85001,551,1701,4.0,1112151477
74323,473,3424,3.5,1053021423
77286,482,385,2.5,1181496571
3095,19,2602,3.5,1054038288
33130,225,615,3.0,1095662602
83318,526,3185,4.0,1033175878
39482,273,1121,3.5,1171492180
41331,279,3192,4.0,1348435309
79240,490,1266,4.5,1522605223
88878,572,5721,3.5,1186589572
36014,245,1584,5.0,1354146071
90035,584,5834,4.0,1307418348
73121,473,47,4.0,1004131663
50800,327,2216,3.5,1494211000
60985,394,313,3.0,841505128
39609,273,1651,2.5,1171410767
82747,524,2066,3.5,1476477684
25735,176,7637,4.0,1435837352
66608,427,3826,3.5,1111489257
44308,293,2172,3.0,966596255
36821,248,5915,3.5,1355366539
15284,98,277,5.0,829828006
2744,18,1841,2.0,965710039
1784,17,98,4.0,1458516249
84344,540,171,3.0,835643421
34743,231,7215,3.5,1269572651
46480,304,7789,4.0,1519891298
74026,473,2444,2.5,1053021837
77539,482,2324,4.0,1178358712
93903,598,3375,2.0,1519345879
41923,285,2543,3.5,1119563702
34388,231,5837,3.5,1182908315
95586,599,2587,2.5,1237714518
24264,167,945,5.0,1306802167
22687,155,18,3.0,1106855017
18674,118,7752,4.0,1450537060
69769,447,6753,2.5,1243238059
11297,67,6244,2.0,1269122780
62008,409,4390,5.0,990807614
28895,198,5251,2.0,1094516626
745,5,350,3.0,845554603
43862,291,7587,3.0,1307317787
77768,482,6259,4.0,1415579163
46306,304,6488,3.0,1460136770
73880,473,2063,3.0,1060105422
1192,9,6731,2.0,1455398002
31491,216,2642,3.0,955935140
59745,386,2596,4.0,1131772204
93303,598,1545,1.0,1519150752
48082,311,951,4.0,1043176553
62291,412,7987,5.0,1484439652
42647,287,2059,4.0,980531740
45747,303,99,1.0,881428111
37133,248,7629,4.5,1347317835
44191,293,1484,3.0,966594786
85269,553,1796,5.0,944898992
14148,90,126,2.0,1112711306
52789,345,2013,2.0,1125858166
90365,586,1793,4.0,953142126
5917,41,257,5.0,996214107
6981,46,4546,3.0,1496210188
44282,293,1978,4.0,966634030
34304,231,5255,4.5,1182906922
48578,312,3933,1.0,1030558213
93261,598,1429,3.5,1498539923
95819,599,5961,3.5,1237764569
5952,41,406,4.0,996220026
42903,287,3297,3.0,1028746673
25872,177,5190,3.5,1163673682
98750,607,364,2.5,1117408415
37599,253,1796,4.0,1180446634
81872,516,7205,2.0,1487954196
88175,566,9671,0.5,1525289944
68021,437,4222,3.0,1105664529
76125,478,1796,4.0,1039367390
71319,456,1556,4.0,993610697
85047,551,2338,4.0,1111473169
82852,524,4221,2.5,1476479717
84519,541,6134,4.0,1163386807
12581,79,3671,5.0,1377308408
62302,413,10,5.0,1052148205
34564,231,6379,3.0,1184189810
19347,124,6254,4.5,1474295671
69845,447,7207,3.5,1317496647
89136,576,1056,3.0,945965795
88056,566,8475,1.0,1525289382
27115,182,2432,4.0,992331144
50761,327,1297,3.5,1494211891
67663,437,584,3.0,1105667200
13575,88,731,3.5,1520408278
97813,605,2061,2.0,1181509613
91615,593,1830,4.5,1109038810
56470,373,176,3.0,849089153
61450,404,992,4.0,1299377932
33899,231,1,4.0,1085351710
7894,51,7888,5.0,1468051421
55036,364,7022,3.0,1488333570
77231,482,25,4.0,1215898801
90934,589,2567,3.0,1258418710
49779,317,8527,4.0,1428491527
69750,447,6592,4.0,1223742872
71173,453,2019,3.5,1279547320
51208,330,2035,4.0,1537235376
81373,513,5485,4.0,1536380399
76047,478,30,3.0,1039362413
64027,413,4071,4.5,1076182735
61246,400,6726,3.5,1514347481
72790,468,2003,3.0,965335888
43029,287,4842,3.5,1094650598
36149,245,7450,5.0,1354125736
78433,487,2533,4.0,1112382734
604,5,84,4.0,845553559
90515,588,835,4.0,856043430
45942,303,2391,5.0,946216891
75124,473,6175,4.0,1165539890
84257,538,994,3.0,1332474581
51538,331,4310,3.5,1352672403
65596,420,510,5.0,1311494584
89012,574,1915,3.0,926510403
82474,522,8551,5.0,1503126021
27114,182,2347,5.0,992331571
29551,201,1052,4.0,974918688
40851,274,2592,5.0,1049076228
351,3,686,4.0,945079837
89195,576,1986,3.0,945967243
19220,123,3635,4.0,1336584442
33525,225,6234,3.0,1213033209
18513,116,818,4.0,844163734
17455,110,4303,3.5,1516141385
96208,602,384,5.0,963178307
84354,540,263,3.0,835643501
12021,73,235,3.5,1207499102
21683,139,6262,3.5,1172255988
48602,313,84,2.0,834241545
74228,473,3074,2.0,1047054962
7878,51,7022,4.0,1468051394
2563,18,1192,1.0,965711946
38427,262,5076,4.5,1090948309
41621,281,3623,4.5,1378496837
94649,598,6613,2.5,1498530930
82647,524,506,3.5,1476476589
67107,433,337,2.5,1270604299
52044,338,904,4.0,1460182155
95005,598,8684,2.0,1519371125
84717,546,924,3.0,942723440
86771,560,2026,3.0,1491095209
70793,451,2419,5.0,1019584596
74783,473,4833,4.5,1111412815
61272,401,8,3.0,849598259
57847,379,7260,5.0,1494796632
13385,84,1155,1.0,889468582
31920,218,5319,2.0,1198782623
67652,437,507,5.0,1105649725
82190,520,543,3.0,852713330
88359,569,2078,3.0,1181556000
41271,279,701,3.5,1348532290
80394,508,504,1.0,1435999348
32045,218,6820,0.5,1221290084
86814,560,2696,2.5,1491091665
94003,598,3722,2.5,1519173830
56177,371,242,3.0,874416992
524,4,123,3.0,847434748
78524,488,322,4.0,1333101330
76998,479,6075,2.5,1179165071
11083,67,4131,4.0,1158531245
17130,108,251,3.0,841189922
85456,554,994,3.0,978822154
12568,79,2696,4.0,1377308453
26290,181,950,4.0,1075764755
8458,56,2444,3.0,972175764
16306,104,1752,4.0,1448195464
36724,248,4345,3.5,1415415282
85121,552,31,5.0,1219564918
9810,63,3646,4.0,1161559896
62362,413,132,2.0,961518394
48079,311,932,4.0,1043177108
92772,598,319,2.5,1498517628
47577,306,6060,4.5,1189606546
19782,128,4402,3.5,1167376742
22607,153,1283,5.0,1486297118
88543,571,546,2.0,945888747
44924,297,4455,2.5,1449592596
90978,589,2954,3.5,1266390152
67193,433,2026,2.5,1271039365
86944,560,6239,3.5,1491095202
93641,598,2511,3.5,1498500920
45993,304,615,4.5,1460136292
65778,423,986,4.0,1457844030
89545,579,2760,4.5,1167791489
14265,90,706,3.5,1112711183
95741,599,4607,4.5,1237859423
77568,482,2670,3.5,1178293197
34007,231,1794,3.0,1218166964
85939,557,922,5.0,1035415531
65082,414,7355,4.0,1382470030
30653,214,957,4.5,1260909394
2788,18,2028,1.0,965704111
16994,106,276,4.0,832003891
49107,317,1163,3.5,1256504676
94286,598,5025,2.5,1498518782
84753,547,6693,5.0,1488250273
83941,533,7491,3.5,1459788820
50850,327,5250,3.5,1494211093
67772,437,1872,3.0,1105763212
82888,524,5134,3.5,1476477370
54817,361,4631,4.0,1530639898
67265,433,5291,4.5,1271039329
86383,559,5880,4.0,1469648832
63569,413,2984,5.0,991144253
50924,327,9420,4.0,1494207209
62284,412,6429,5.0,1484439959
23495,159,1796,1.0,971114950
77066,480,1104,2.0,884774250
38315,262,1321,4.0,940384810
91271,590,2078,4.0,970525244
23479,159,1655,3.0,981310736
77118,481,838,4.5,1105396060
99628,609,945,5.0,1493850326
79533,494,1059,4.0,1458636324
88076,566,8668,2.0,1525288574
74448,473,3873,4.0,1046870757
74747,473,4751,3.5,1238350378
12287,75,622,0.5,1439168892
9312,62,3849,4.0,1443200560
75717,476,2439,4.0,1201159908
82440,522,4900,5.0,1503125938
52126,338,3539,5.0,1460686055
21737,140,1502,4.0,1513129890
88687,572,136,5.0,1186589409
59473,386,1029,3.0,1131269228
75903,476,5716,4.0,1200941924
91032,589,3569,3.5,1258421231
5947,41,380,4.0,996220726
20506,134,1726,2.0,1009694854
34311,231,5298,4.0,1272853178
29319,200,1059,2.0,939226657
35189,235,1877,3.0,943015019
50896,327,7450,2.0,1494211368
92486,596,1795,5.0,940361130
69096,447,2096,5.0,1019125935
55783,367,2473,4.0,971273485
97291,604,5667,2.5,1277176668
56595,375,1057,3.5,1364932611
74517,473,4133,4.0,1087831597
35801,241,260,5.0,834073153
28537,197,3071,3.0,1034196916
57822,379,6997,5.0,1493423383
66324,426,3759,2.5,1053070658
2310,18,184,2.0,965707746
13642,88,2962,0.5,1520408371
96972,602,3008,1.0,980732230
19273,124,2019,4.0,1474413375
2525,18,1058,4.0,965703698
37317,248,8448,5.0,1434365736
73945,473,2263,4.0,979179921
10699,67,1543,3.0,1158533618
80331,506,97,3.0,838964648
9148,61,9618,3.5,1528934530
74839,473,5010,4.0,1099060001
31329,216,1852,3.0,955943785
3773,21,7006,4.0,1268726494
33719,228,418,3.0,838143949
26575,181,2296,5.0,1055155063
37279,248,8278,4.0,1426609010
41869,285,322,5.0,1119562056
100162,609,6028,3.0,1493849250
86581,559,9227,3.5,1469647379
62214,411,1903,2.0,939563055
10363,67,4,2.0,1158533624
27481,185,2626,4.0,1031081406
25395,176,4607,3.5,1435523582
98265,605,5076,4.5,1171324979
4652,27,6405,1.0,1234338068
91375,591,473,3.0,837350631
60350,389,2224,5.0,1250335677
76912,479,5722,4.0,1179161141
36162,245,7676,5.0,1354127346
90134,585,5255,3.0,1529899272
35705,239,1043,5.0,849123370
31985,218,6229,4.0,1194686007
11428,67,6780,3.5,1240092511
90447,587,197,2.0,839316145
88433,570,1015,5.0,966900601
68701,447,306,4.0,1019127381
13319,83,940,5.0,860397133
67692,437,999,4.0,1105649777
25206,176,2042,2.0,1435978335
75569,476,1046,0.5,1201022995
35725,240,2144,3.5,1447536210
48389,312,1444,2.0,1030557466
54881,362,9592,1.0,1502584404
54005,355,3826,3.5,1229140027
84933,551,24,3.0,1112151250
61985,409,2967,5.0,990909893
43872,291,7647,4.0,1324858518
74666,473,4584,4.0,1064841948
74147,473,2838,4.0,1123505456
95404,599,1544,4.0,1237851218
13031,82,4421,3.5,1333843436
23831,164,3609,5.0,1046741972
94858,598,7816,2.0,1519241761
1897,17,1266,3.0,1455231395
4436,27,2997,3.0,1242290247
80677,508,6612,3.0,1435995061
77078,480,1214,2.0,884773814
20348,134,138,1.0,1009691403
64785,413,7195,4.0,1261503960
95202,599,497,2.0,1237714135
98688,607,92,3.0,1117504401
36518,248,1403,3.5,1354107131
11270,67,6130,3.0,1267239311
19102,121,8505,3.5,1461561742
78417,487,1433,3.0,1112382417
18069,112,2044,2.0,980051234
48043,311,558,4.0,1043176803
83054,524,8050,4.0,1476478440
100422,609,7216,5.0,1479542400
47588,306,6163,2.0,1186259236
58838,381,8671,3.5,1515161909
85984,558,0,5.0,865095758
8053,56,116,4.0,965797105
85770,554,2454,3.0,978842001
80209,503,3152,4.0,1064450484
6622,44,1108,4.0,1021412164
8295,56,1258,3.0,965796733
100527,609,7676,4.0,1493849130
94085,598,4126,2.5,1498517342
19998,131,809,3.0,1329984112
87861,566,4354,3.0,1525285046
95611,599,2887,2.5,1237857460
7498,50,934,5.0,1230929688
16914,104,9518,5.0,1526206863
18382,116,138,3.0,844162770
29852,203,3189,4.0,1327182567
47959,309,1894,4.0,1078649121
41068,278,46,3.5,1506394189
61270,400,9489,3.5,1515871732
35881,243,545,1.0,975076228
59794,386,2912,3.0,1095311638
43788,291,6504,4.5,1195948519
8044,56,58,1.0,965797815
34185,231,4223,4.0,1141776676
74120,473,2711,3.5,1093465921
72225,464,1304,4.0,959896167
52708,344,4858,4.5,1342827485
24644,170,33,4.0,866904192
89017,574,1934,1.0,926510546
36753,248,4683,3.5,1354108128
15610,102,527,3.5,1431968086
34780,232,809,3.5,1529334567
49549,317,6993,4.0,1413723097
95265,599,810,1.0,1237857156
41964,286,44,1.0,1110229874
70753,451,1754,5.0,1019584545
39101,270,303,4.0,1234302414
61339,402,2263,4.5,1225243642
38325,262,1542,4.0,945849879
74018,473,2434,3.0,1060105709
4711,27,6780,4.0,1240817508
96403,602,952,5.0,963177291
51422,331,993,3.5,1352674347
27268,184,681,5.0,1044311949
34723,231,7085,3.5,1288065691
19139,122,4170,3.5,1447291746
3242,20,504,2.5,1376823478
9072,61,8377,4.0,1521489943
90562,589,328,2.5,1258421164
54960,364,3700,2.5,1488333213
14462,90,2076,5.0,1112711475
50417,324,3012,4.0,1039398396
75269,474,5150,4.5,1498030155
42616,287,1907,2.0,976138118
52548,342,2224,5.0,1202060766
85317,554,158,5.0,978746596
86337,559,4645,3.5,1469651173
28239,194,2832,4.0,974708078
69065,447,1958,3.0,1019128447
38690,265,314,4.0,945669632
68320,441,522,1.0,1331560545
77087,480,1260,3.0,884774220
74131,473,2773,1.5,1087832809
9826,63,3910,4.5,1161521125
80952,510,1242,4.0,1522155957
57276,379,2449,3.0,1494035952
24974,176,587,3.0,1435534836
12370,75,6975,3.0,1439167881
1337,11,1290,5.0,1247264463
26012,180,166,2.0,845469702
51977,337,921,5.0,1530148346
28047,192,898,3.0,1435857238
45097,297,6453,2.5,1447598491
79722,494,8038,5.0,1458636713
11459,67,6975,4.5,1291944752
16269,104,914,4.0,1448195676
53586,353,43,4.0,1200870867
37709,254,2188,4.0,1005717513
24712,170,957,5.0,866905820
28418,197,975,4.0,1034137838
65788,423,1321,3.5,1457844053
47433,306,4578,3.5,1186257316
77194,481,5212,4.0,1105396475
54214,356,823,4.5,1348627752
99500,608,101,3.0,847221025
57452,379,3914,4.0,1494613522
66792,430,1058,2.5,1267051829
38054,259,2555,4.5,1109411083
22879,155,1396,1.0,951113118
53796,353,6182,4.0,1200953554
68445,444,1729,4.5,1454622086
10460,67,461,4.0,1305861414
